file,start_well,goal_well,path_length,path_dim_x,path_dim_y,path_dim_z,endpoints_dim_x,endpoints_dim_y,endpoints_dim_z,diff_dim_x,diff_dim_y,diff_dim_z
v2.5_0478.h5,0,5,16.0,12,1,1,12,1,1,0,0,0
v2.5_0478.h5,0,6,38.0,14,18,2,13,18,1,1,0,1
v2.5_0478.h5,1,0,6.0,0,3,3,0,3,3,0,0,0
v2.5_0478.h5,1,3,21.0,11,6,2,11,5,1,0,1,1
v2.5_0478.h5,1,5,20.0,12,4,2,12,2,2,0,2,0
v2.5_0478.h5,1,2,46.0,8,21,4,3,19,0,5,2,4
v2.5_0478.h5,2,1,46.0,8,21,4,3,19,0,5,2,4
v2.5_0478.h5,2,9,25.0,20,2,2,20,2,1,0,0,1
v2.5_0478.h5,2,4,21.0,8,5,5,8,5,4,0,0,1
v2.5_0478.h5,2,6,24.0,10,6,4,10,4,2,0,2,2
v2.5_0478.h5,3,0,17.0,11,3,2,11,2,2,0,1,0
v2.5_0478.h5,3,1,21.0,11,6,2,11,5,1,0,1,1
v2.5_0478.h5,3,5,5.0,1,3,1,1,3,1,0,0,0
v2.5_0478.h5,3,8,92.0,14,30,4,12,5,3,2,25,1
v2.5_0478.h5,4,9,24.0,13,4,4,12,3,3,1,1,1
v2.5_0478.h5,4,10,34.0,16,10,6,16,9,5,0,1,1
v2.5_0478.h5,4,7,17.0,7,7,1,6,7,0,1,0,1
v2.5_0478.h5,4,6,19.0,4,9,3,2,9,2,2,0,1
v2.5_0478.h5,5,3,5.0,1,3,1,1,3,1,0,0,0
v2.5_0478.h5,5,0,16.0,12,1,1,12,1,1,0,0,0
v2.5_0478.h5,5,8,87.0,13,27,4,11,2,2,2,25,2
v2.5_0478.h5,5,6,22.0,2,17,1,1,17,0,1,0,1
v2.5_0478.h5,6,9,33.0,11,10,4,10,6,1,1,4,3
v2.5_0478.h5,6,10,29.0,14,6,3,14,0,3,0,6,0
v2.5_0478.h5,6,7,12.0,4,3,3,4,2,2,0,1,1
v2.5_0478.h5,6,4,19.0,4,9,3,2,9,2,2,0,1
v2.5_0478.h5,7,9,31.0,10,8,4,6,4,3,4,4,1
v2.5_0478.h5,7,10,41.0,13,10,6,10,2,5,3,8,1
v2.5_0478.h5,7,6,12.0,4,3,3,4,2,2,0,1,1
v2.5_0478.h5,7,4,17.0,7,7,1,6,7,0,1,0,1
v2.5_0478.h5,8,3,92.0,14,30,4,12,5,3,2,25,1
v2.5_0478.h5,8,10,34.0,6,15,7,4,15,5,2,0,2
v2.5_0478.h5,8,5,87.0,13,27,4,11,2,2,2,25,2
v2.5_0478.h5,8,7,59.0,11,25,4,6,17,0,5,8,4
v2.5_0478.h5,9,10,12.0,4,6,2,4,6,2,0,0,0
v2.5_0478.h5,9,11,64.0,17,16,11,11,3,10,6,13,1
v2.5_0478.h5,9,7,31.0,10,8,4,6,4,3,4,4,1
v2.5_0478.h5,9,6,33.0,11,10,4,10,6,1,1,4,3
v2.5_0478.h5,10,9,12.0,4,6,2,4,6,2,0,0,0
v2.5_0478.h5,10,11,70.0,13,18,14,7,3,12,6,15,2
v2.5_0478.h5,10,7,41.0,13,10,6,10,2,5,3,8,1
v2.5_0478.h5,10,6,29.0,14,6,3,14,0,3,0,6,0
v2.5_0478.h5,11,10,70.0,13,18,14,7,3,12,6,15,2
v2.5_0478.h5,11,9,64.0,17,16,11,11,3,10,6,13,1
v2.5_0478.h5,11,7,91.0,26,16,11,17,1,7,9,15,4
v2.5_0478.h5,11,8,102.0,19,33,15,11,18,7,8,15,8
v2.5_1429.h5,0,2,10.0,3,4,2,3,3,2,0,1,0
v2.5_1429.h5,0,5,19.0,8,7,3,8,6,3,0,1,0
v2.5_1429.h5,0,4,14.0,7,4,1,7,3,0,0,1,1
v2.5_1429.h5,0,3,32.0,11,10,3,5,10,3,6,0,0
v2.5_1429.h5,1,9,32.0,12,10,3,12,8,0,0,2,3
v2.5_1429.h5,1,5,37.0,6,23,2,6,23,2,0,0,0
v2.5_1429.h5,1,7,23.0,9,7,4,9,7,3,0,0,1
v2.5_1429.h5,1,8,25.0,11,6,4,11,4,4,0,2,0
v2.5_1429.h5,2,0,10.0,3,4,2,3,3,2,0,1,0
v2.5_1429.h5,2,5,9.0,5,3,1,5,3,1,0,0,0
v2.5_1429.h5,2,4,6.0,4,0,2,4,0,2,0,0,0
v2.5_1429.h5,2,3,10.0,2,7,1,2,7,1,0,0,0
v2.5_1429.h5,3,5,9.0,3,4,1,3,4,0,0,0,1
v2.5_1429.h5,3,2,10.0,2,7,1,2,7,1,0,0,0
v2.5_1429.h5,3,4,12.0,2,7,3,2,7,3,0,0,0
v2.5_1429.h5,3,11,71.0,16,18,7,16,0,7,0,18,0
v2.5_1429.h5,4,5,7.0,1,3,3,1,3,3,0,0,0
v2.5_1429.h5,4,2,6.0,4,0,2,4,0,2,0,0,0
v2.5_1429.h5,4,3,12.0,2,7,3,2,7,3,0,0,0
v2.5_1429.h5,4,11,81.0,16,24,10,14,7,10,2,17,0
v2.5_1429.h5,5,2,9.0,5,3,1,5,3,1,0,0,0
v2.5_1429.h5,5,0,19.0,8,7,3,8,6,3,0,1,0
v2.5_1429.h5,5,4,7.0,1,3,3,1,3,3,0,0,0
v2.5_1429.h5,5,3,9.0,3,4,1,3,4,0,0,0,1
v2.5_1429.h5,6,2,46.0,12,13,9,6,12,4,6,1,5
v2.5_1429.h5,6,0,48.0,12,13,11,9,9,6,3,4,5
v2.5_1429.h5,6,4,42.0,4,16,11,2,12,6,2,4,5
v2.5_1429.h5,6,3,50.0,4,22,8,4,19,3,0,3,5
v2.5_1429.h5,7,1,23.0,9,7,4,9,7,3,0,0,1
v2.5_1429.h5,7,9,25.0,4,15,4,3,15,3,1,0,1
v2.5_1429.h5,7,8,18.0,3,11,1,2,11,1,1,0,0
v2.5_1429.h5,7,10,30.0,9,15,2,8,15,1,1,0,1
v2.5_1429.h5,8,9,9.0,1,4,4,1,4,4,0,0,0
v2.5_1429.h5,8,1,25.0,11,6,4,11,4,4,0,2,0
v2.5_1429.h5,8,10,14.0,6,4,2,6,4,0,0,0,2
v2.5_1429.h5,8,7,18.0,3,11,1,2,11,1,1,0,0
v2.5_1429.h5,9,1,32.0,12,10,3,12,8,0,0,2,3
v2.5_1429.h5,9,5,53.0,10,18,7,6,15,2,4,3,5
v2.5_1429.h5,9,8,9.0,1,4,4,1,4,4,0,0,0
v2.5_1429.h5,9,10,13.0,5,2,4,5,0,4,0,2,0
v2.5_1429.h5,10,9,13.0,5,2,4,5,0,4,0,2,0
v2.5_1429.h5,10,1,37.0,17,10,4,17,8,4,0,2,0
v2.5_1429.h5,10,8,14.0,6,4,2,6,4,0,0,0,2
v2.5_1429.h5,10,7,30.0,9,15,2,8,15,1,1,0,1
v2.5_1429.h5,11,5,76.0,16,21,7,13,4,7,3,17,0
v2.5_1429.h5,11,9,29.0,8,11,9,7,11,9,1,0,0
v2.5_1429.h5,11,10,36.0,4,12,13,2,11,13,2,1,0
v2.5_1429.h5,11,3,71.0,16,18,7,16,0,7,0,18,0
v2.5_0792.h5,0,3,18.0,4,7,7,4,7,7,0,0,0
v2.5_0792.h5,0,2,33.0,7,16,1,2,16,1,5,0,0
v2.5_0792.h5,0,1,4.0,1,3,0,1,3,0,0,0,0
v2.5_0792.h5,0,5,21.0,8,9,3,8,9,2,0,0,1
v2.5_0792.h5,1,3,14.0,3,4,7,3,4,7,0,0,0
v2.5_0792.h5,1,2,35.0,7,19,1,1,19,1,6,0,0
v2.5_0792.h5,1,0,4.0,1,3,0,1,3,0,0,0,0
v2.5_0792.h5,1,5,23.0,7,12,3,7,12,2,0,0,1
v2.5_0792.h5,2,6,21.0,9,5,5,9,5,3,0,0,2
v2.5_0792.h5,2,9,72.0,20,27,3,19,11,0,1,16,3
v2.5_0792.h5,2,4,10.0,6,2,2,6,2,2,0,0,0
v2.5_0792.h5,2,5,22.0,9,7,3,6,7,3,3,0,0
v2.5_0792.h5,3,9,67.0,18,23,9,17,12,6,1,11,3
v2.5_0792.h5,3,2,49.0,7,23,6,2,23,6,5,0,0
v2.5_0792.h5,3,1,14.0,3,4,7,3,4,7,0,0,0
v2.5_0792.h5,3,0,18.0,4,7,7,4,7,7,0,0,0
v2.5_0792.h5,4,6,19.0,5,4,6,3,3,5,2,1,1
v2.5_0792.h5,4,2,10.0,6,2,2,6,2,2,0,0,0
v2.5_0792.h5,4,5,20.0,3,9,3,0,9,1,3,0,2
v2.5_0792.h5,4,8,72.0,14,29,5,11,10,5,3,19,0
v2.5_0792.h5,5,2,22.0,9,7,3,6,7,3,3,0,0
v2.5_0792.h5,5,6,35.0,5,12,7,3,12,6,2,0,1
v2.5_0792.h5,5,4,20.0,3,9,3,0,9,1,3,0,2
v2.5_0792.h5,5,0,21.0,8,9,3,8,9,2,0,0,1
v2.5_0792.h5,6,2,21.0,9,5,5,9,5,3,0,0,2
v2.5_0792.h5,6,9,83.0,16,32,5,10,16,3,6,16,2
v2.5_0792.h5,6,4,19.0,5,4,6,3,3,5,2,1,1
v2.5_0792.h5,6,5,35.0,5,12,7,3,12,6,2,0,1
v2.5_0792.h5,7,10,20.0,5,7,4,5,7,2,0,0,2
v2.5_0792.h5,7,3,36.0,13,11,7,13,6,7,0,5,0
v2.5_0792.h5,7,1,38.0,16,15,1,16,10,0,0,5,1
v2.5_0792.h5,7,0,42.0,17,18,1,17,13,0,0,5,1
v2.5_0792.h5,8,9,8.0,2,3,3,2,3,3,0,0,0
v2.5_0792.h5,8,6,87.0,16,32,5,8,13,0,8,19,5
v2.5_0792.h5,8,5,68.0,14,21,6,11,1,6,3,20,0
v2.5_0792.h5,8,4,72.0,14,29,5,11,10,5,3,19,0
v2.5_0792.h5,9,6,83.0,16,32,5,10,16,3,6,16,2
v2.5_0792.h5,9,3,67.0,18,23,9,17,12,6,1,11,3
v2.5_0792.h5,9,8,8.0,2,3,3,2,3,3,0,0,0
v2.5_0792.h5,9,5,86.0,17,27,4,13,4,3,4,23,1
v2.5_0792.h5,10,11,42.0,12,7,8,4,4,8,8,3,0
v2.5_0792.h5,10,3,48.0,18,15,10,18,13,9,0,2,1
v2.5_0792.h5,10,7,20.0,5,7,4,5,7,2,0,0,2
v2.5_0792.h5,10,1,50.0,21,19,4,21,17,2,0,2,2
v2.5_0792.h5,11,10,42.0,12,7,8,4,4,8,8,3,0
v2.5_0792.h5,11,9,71.0,12,29,11,5,29,11,7,0,0
v2.5_0792.h5,11,7,54.0,12,11,11,9,11,10,3,0,1
v2.5_0792.h5,11,1,58.0,25,21,10,25,21,10,0,0,0
v2.5_0666.h5,0,4,47.0,21,13,11,21,11,11,0,2,0
v2.5_0666.h5,0,7,87.0,27,30,3,26,10,3,1,20,0
v2.5_0666.h5,0,1,16.0,9,0,6,8,0,6,1,0,0
v2.5_0666.h5,0,2,51.0,21,16,7,17,16,6,4,0,1
v2.5_0666.h5,1,4,31.0,13,12,5,13,11,5,0,1,0
v2.5_0666.h5,1,7,81.0,19,30,6,18,10,3,1,20,3
v2.5_0666.h5,1,0,16.0,9,0,6,8,0,6,1,0,0
v2.5_0666.h5,1,2,35.0,11,16,2,9,16,0,2,0,2
v2.5_0666.h5,2,7,110.0,15,36,7,9,6,3,6,30,4
v2.5_0666.h5,2,4,48.0,6,27,6,4,27,5,2,0,1
v2.5_0666.h5,2,1,35.0,11,16,2,9,16,0,2,0,2
v2.5_0666.h5,2,6,103.0,15,36,8,8,16,7,7,20,1
v2.5_0666.h5,3,5,15.0,4,5,5,4,5,4,0,0,1
v2.5_0666.h5,3,9,22.0,11,7,3,11,7,2,0,0,1
v2.5_0666.h5,3,8,45.0,15,19,2,9,19,1,6,0,1
v2.5_0666.h5,3,10,49.0,15,24,4,14,24,3,1,0,1
v2.5_0666.h5,4,9,34.0,10,14,7,7,14,7,3,0,0
v2.5_0666.h5,4,5,43.0,7,16,11,0,16,9,7,0,2
v2.5_0666.h5,4,8,35.0,8,9,6,5,2,4,3,7,2
v2.5_0666.h5,4,10,49.0,13,12,6,10,3,2,3,9,4
v2.5_0666.h5,5,3,15.0,4,5,5,4,5,4,0,0,1
v2.5_0666.h5,5,9,17.0,7,3,4,7,2,2,0,1,2
v2.5_0666.h5,5,8,28.0,5,14,7,5,14,5,0,0,2
v2.5_0666.h5,5,10,40.0,10,19,9,10,19,7,0,0,2
v2.5_0666.h5,6,7,15.0,1,10,4,1,10,4,0,0,0
v2.5_0666.h5,6,4,67.0,15,20,12,4,11,12,11,9,0
v2.5_0666.h5,6,10,26.0,6,9,10,6,8,10,0,1,0
v2.5_0666.h5,6,8,36.0,8,13,8,1,13,8,7,0,0
v2.5_0666.h5,7,4,78.0,15,30,10,5,21,8,10,9,2
v2.5_0666.h5,7,6,15.0,1,10,4,1,10,4,0,0,0
v2.5_0666.h5,7,2,110.0,15,36,7,9,6,3,6,30,4
v2.5_0666.h5,8,4,35.0,8,9,6,5,2,4,3,7,2
v2.5_0666.h5,8,9,25.0,6,12,3,2,12,3,4,0,0
v2.5_0666.h5,8,10,12.0,5,5,2,5,5,2,0,0,0
v2.5_0666.h5,8,6,36.0,8,13,8,1,13,8,7,0,0
v2.5_0666.h5,9,5,17.0,7,3,4,7,2,2,0,1,2
v2.5_0666.h5,9,3,22.0,11,7,3,11,7,2,0,0,1
v2.5_0666.h5,9,8,25.0,6,12,3,2,12,3,4,0,0
v2.5_0666.h5,9,10,29.0,4,17,5,3,17,5,1,0,0
v2.5_0666.h5,10,4,49.0,13,12,6,10,3,2,3,9,4
v2.5_0666.h5,10,9,29.0,4,17,5,3,17,5,1,0,0
v2.5_0666.h5,10,8,12.0,5,5,2,5,5,2,0,0,0
v2.5_0666.h5,10,6,26.0,6,9,10,6,8,10,0,1,0
v2.5_1127.h5,0,1,15.0,6,7,2,6,7,2,0,0,0
v2.5_1127.h5,0,6,33.0,17,10,3,17,8,2,0,2,1
v2.5_1127.h5,0,4,17.0,11,2,4,11,2,4,0,0,0
v2.5_1127.h5,0,2,38.0,7,18,7,7,18,7,0,0,0
v2.5_1127.h5,1,7,25.0,11,7,7,11,7,7,0,0,0
v2.5_1127.h5,1,6,38.0,12,17,3,11,15,0,1,2,3
v2.5_1127.h5,1,0,15.0,6,7,2,6,7,2,0,0,0
v2.5_1127.h5,1,4,22.0,6,9,4,5,9,2,1,0,2
v2.5_1127.h5,2,6,27.0,11,10,5,10,10,5,1,0,0
v2.5_1127.h5,2,1,41.0,3,25,6,1,25,5,2,0,1
v2.5_1127.h5,2,4,27.0,6,16,3,4,16,3,2,0,0
v2.5_1127.h5,2,0,38.0,7,18,7,7,18,7,0,0,0
v2.5_1127.h5,3,5,19.0,5,7,5,5,7,3,0,0,2
v2.5_1127.h5,3,10,34.0,19,7,4,19,4,3,0,3,1
v2.5_1127.h5,3,8,37.0,11,15,7,7,15,7,4,0,0
v2.5_1127.h5,3,9,62.0,19,30,6,17,27,4,2,3,2
v2.5_1127.h5,4,6,18.0,6,6,4,6,6,2,0,0,2
v2.5_1127.h5,4,1,22.0,6,9,4,5,9,2,1,0,2
v2.5_1127.h5,4,0,17.0,11,2,4,11,2,4,0,0,0
v2.5_1127.h5,4,2,27.0,6,16,3,4,16,3,2,0,0
v2.5_1127.h5,5,3,19.0,5,7,5,5,7,3,0,0,2
v2.5_1127.h5,5,7,20.0,4,11,3,2,11,3,2,0,0
v2.5_1127.h5,5,8,14.0,2,8,4,2,8,4,0,0,0
v2.5_1127.h5,5,9,47.0,14,21,8,12,20,7,2,1,1
v2.5_1127.h5,6,1,38.0,12,17,3,11,15,0,1,2,3
v2.5_1127.h5,6,7,41.0,6,22,7,0,22,7,6,0,0
v2.5_1127.h5,6,4,18.0,6,6,4,6,6,2,0,0,2
v2.5_1127.h5,6,2,27.0,11,10,5,10,10,5,1,0,0
v2.5_1127.h5,7,5,20.0,4,11,3,2,11,3,2,0,0
v2.5_1127.h5,7,1,25.0,11,7,7,11,7,7,0,0,0
v2.5_1127.h5,7,8,4.0,0,3,1,0,3,1,0,0,0
v2.5_1127.h5,7,9,59.0,15,17,11,10,9,10,5,8,1
v2.5_1127.h5,8,7,4.0,0,3,1,0,3,1,0,0,0
v2.5_1127.h5,8,5,14.0,2,8,4,2,8,4,0,0,0
v2.5_1127.h5,8,9,49.0,12,17,12,10,12,11,2,5,1
v2.5_1127.h5,8,4,41.0,9,19,10,6,19,10,3,0,0
v2.5_1127.h5,9,6,90.0,20,30,6,10,13,3,10,17,3
v2.5_1127.h5,9,7,59.0,15,17,11,10,9,10,5,8,1
v2.5_1127.h5,9,11,29.0,5,9,8,5,4,8,0,5,0
v2.5_1127.h5,9,4,82.0,20,24,4,16,7,1,4,17,3
v2.5_1127.h5,10,5,23.0,14,3,6,14,3,6,0,0,0
v2.5_1127.h5,10,3,34.0,19,7,4,19,4,3,0,3,1
v2.5_1127.h5,10,8,33.0,12,11,10,12,11,10,0,0,0
v2.5_1127.h5,10,11,37.0,4,19,10,3,19,9,1,0,1
v2.5_1127.h5,11,10,37.0,4,19,10,3,19,9,1,0,1
v2.5_1127.h5,11,7,66.0,18,13,18,15,5,18,3,8,0
v2.5_1127.h5,11,9,29.0,5,9,8,5,4,8,0,5,0
v2.5_1127.h5,11,4,83.0,24,24,9,21,11,9,3,13,0
v2.5_0509.h5,0,9,96.0,22,35,4,20,8,2,2,27,2
v2.5_0509.h5,0,10,81.0,23,27,7,21,7,7,2,20,0
v2.5_0509.h5,0,2,22.0,7,4,5,4,4,2,3,0,3
v2.5_0509.h5,0,3,38.0,8,18,8,6,18,6,2,0,2
v2.5_0509.h5,1,4,29.0,9,10,4,8,10,3,1,0,1
v2.5_0509.h5,1,6,35.0,15,7,5,15,4,0,0,3,5
v2.5_0509.h5,1,3,16.0,5,6,5,5,6,5,0,0,0
v2.5_0509.h5,1,5,28.0,14,5,3,14,2,2,0,3,1
v2.5_0509.h5,2,10,69.0,17,23,9,17,3,9,0,20,0
v2.5_0509.h5,2,6,49.0,12,22,5,12,16,1,0,6,4
v2.5_0509.h5,2,0,22.0,7,4,5,4,4,2,3,0,3
v2.5_0509.h5,2,3,22.0,2,14,5,2,14,4,0,0,1
v2.5_0509.h5,3,1,16.0,5,6,5,5,6,5,0,0,0
v2.5_0509.h5,3,6,31.0,10,8,5,10,2,5,0,6,0
v2.5_0509.h5,3,5,26.0,9,9,4,9,8,3,0,1,1
v2.5_0509.h5,3,7,41.0,12,14,2,12,5,0,0,9,2
v2.5_0509.h5,4,1,29.0,9,10,4,8,10,3,1,0,1
v2.5_0509.h5,4,6,32.0,7,16,5,7,14,3,0,2,2
v2.5_0509.h5,4,5,17.0,6,8,1,6,8,1,0,0,0
v2.5_0509.h5,4,7,26.0,9,13,2,9,11,2,0,2,0
v2.5_0509.h5,5,6,9.0,1,6,2,1,6,2,0,0,0
v2.5_0509.h5,5,4,17.0,6,8,1,6,8,1,0,0,0
v2.5_0509.h5,5,7,9.0,3,3,3,3,3,3,0,0,0
v2.5_0509.h5,5,8,18.0,6,9,1,4,9,1,2,0,0
v2.5_0509.h5,6,1,35.0,15,7,5,15,4,0,0,3,5
v2.5_0509.h5,6,4,32.0,7,16,5,7,14,3,0,2,2
v2.5_0509.h5,6,8,21.0,7,4,3,3,3,1,4,1,2
v2.5_0509.h5,6,7,10.0,2,3,5,2,3,5,0,0,0
v2.5_0509.h5,7,6,10.0,2,3,5,2,3,5,0,0,0
v2.5_0509.h5,7,4,26.0,9,13,2,9,11,2,0,2,0
v2.5_0509.h5,7,5,9.0,3,3,3,3,3,3,0,0,0
v2.5_0509.h5,7,8,15.0,3,6,4,1,6,4,2,0,0
v2.5_0509.h5,8,6,21.0,7,4,3,3,3,1,4,1,2
v2.5_0509.h5,8,10,27.0,4,10,9,2,10,9,2,0,0
v2.5_0509.h5,8,7,15.0,3,6,4,1,6,4,2,0,0
v2.5_0509.h5,8,5,18.0,6,9,1,4,9,1,2,0,0
v2.5_0509.h5,9,10,23.0,1,16,5,1,15,5,0,1,0
v2.5_0509.h5,9,6,41.0,4,28,5,4,28,3,0,0,2
v2.5_0509.h5,9,2,84.0,16,35,6,16,12,4,0,23,2
v2.5_0509.h5,9,0,96.0,22,35,4,20,8,2,2,27,2
v2.5_0509.h5,10,9,23.0,1,16,5,1,15,5,0,1,0
v2.5_0509.h5,10,6,28.0,6,13,8,5,13,8,1,0,0
v2.5_0509.h5,10,8,27.0,4,10,9,2,10,9,2,0,0
v2.5_0509.h5,10,2,69.0,17,23,9,17,3,9,0,20,0
v2.5_0596.h5,0,3,28.0,8,4,6,5,3,2,3,1,4
v2.5_0596.h5,0,1,22.0,4,4,8,1,4,5,3,0,3
v2.5_0596.h5,0,2,29.0,8,4,7,5,0,4,3,4,3
v2.5_0596.h5,0,9,99.0,21,28,8,18,1,0,3,27,8
v2.5_0596.h5,1,3,10.0,4,2,3,4,1,3,0,1,0
v2.5_0596.h5,1,5,15.0,8,2,2,8,0,1,0,2,1
v2.5_0596.h5,1,2,11.0,4,4,2,4,4,1,0,0,1
v2.5_0596.h5,1,0,22.0,4,4,8,1,4,5,3,0,3
v2.5_0596.h5,2,3,5.0,0,3,2,0,3,2,0,0,0
v2.5_0596.h5,2,5,10.0,4,4,1,4,4,0,0,0,1
v2.5_0596.h5,2,0,29.0,8,4,7,5,0,4,3,4,3
v2.5_0596.h5,2,9,82.0,13,28,5,13,1,4,0,27,1
v2.5_0596.h5,3,5,9.0,4,2,2,4,1,2,0,1,0
v2.5_0596.h5,3,1,10.0,4,2,3,4,1,3,0,1,0
v2.5_0596.h5,3,2,5.0,0,3,2,0,3,2,0,0,0
v2.5_0596.h5,3,0,28.0,8,4,6,5,3,2,3,1,4
v2.5_0596.h5,4,7,25.0,9,11,2,7,10,2,2,1,0
v2.5_0596.h5,4,6,31.0,4,17,6,3,17,5,1,0,1
v2.5_0596.h5,4,8,15.0,9,3,2,9,2,2,0,1,0
v2.5_0596.h5,4,11,123.0,29,15,19,19,3,11,10,12,8
v2.5_0596.h5,5,3,9.0,4,2,2,4,1,2,0,1,0
v2.5_0596.h5,5,1,15.0,8,2,2,8,0,1,0,2,1
v2.5_0596.h5,5,2,10.0,4,4,1,4,4,0,0,0,1
v2.5_0596.h5,5,0,33.0,12,4,7,9,4,4,3,0,3
v2.5_0596.h5,6,7,26.0,5,11,4,4,7,3,1,4,1
v2.5_0596.h5,6,5,21.0,3,12,3,0,12,3,3,0,0
v2.5_0596.h5,6,8,28.0,6,15,4,6,15,3,0,0,1
v2.5_0596.h5,6,2,25.0,4,16,3,4,16,3,0,0,0
v2.5_0596.h5,7,6,26.0,5,11,4,4,7,3,1,4,1
v2.5_0596.h5,7,10,30.0,12,5,5,12,4,4,0,1,1
v2.5_0596.h5,7,8,10.0,2,8,0,2,8,0,0,0,0
v2.5_0596.h5,7,4,25.0,9,11,2,7,10,2,2,1,0
v2.5_0596.h5,8,7,10.0,2,8,0,2,8,0,0,0,0
v2.5_0596.h5,8,10,32.0,11,12,5,10,12,4,1,0,1
v2.5_0596.h5,8,4,15.0,9,3,2,9,2,2,0,1,0
v2.5_0596.h5,8,11,108.0,20,15,19,10,5,13,10,10,6
v2.5_0596.h5,9,5,78.0,12,28,5,9,5,4,3,23,1
v2.5_0596.h5,9,3,81.0,13,28,5,13,4,2,0,24,3
v2.5_0596.h5,9,2,82.0,13,28,5,13,1,4,0,27,1
v2.5_0596.h5,9,0,99.0,21,28,8,18,1,0,3,27,8
v2.5_0596.h5,10,7,30.0,12,5,5,12,4,4,0,1,1
v2.5_0596.h5,10,6,36.0,17,9,2,16,3,1,1,6,1
v2.5_0596.h5,10,8,32.0,11,12,5,10,12,4,1,0,1
v2.5_0596.h5,10,9,49.0,10,23,3,7,20,0,3,3,3
v2.5_0596.h5,11,7,112.0,22,15,19,12,13,13,10,2,6
v2.5_0596.h5,11,10,106.0,11,17,22,0,17,17,11,0,5
v2.5_0596.h5,11,8,108.0,20,15,19,10,5,13,10,10,6
v2.5_0596.h5,11,4,123.0,29,15,19,19,3,11,10,12,8
v2.5_0406.h5,0,1,37.0,10,15,3,8,10,1,2,5,2
v2.5_0406.h5,0,5,35.0,18,5,5,18,0,3,0,5,2
v2.5_0406.h5,0,2,30.0,10,7,6,10,2,4,0,5,2
v2.5_0406.h5,0,6,70.0,21,23,15,21,16,13,0,7,2
v2.5_0406.h5,1,5,28.0,10,10,5,10,10,2,0,0,3
v2.5_0406.h5,1,3,27.0,8,13,6,8,13,6,0,0,0
v2.5_0406.h5,1,2,19.0,3,8,5,2,8,3,1,0,2
v2.5_0406.h5,1,0,37.0,10,15,3,8,10,1,2,5,2
v2.5_0406.h5,2,5,15.0,8,3,2,8,2,1,0,1,1
v2.5_0406.h5,2,1,19.0,3,8,5,2,8,3,1,0,2
v2.5_0406.h5,2,0,30.0,10,7,6,10,2,4,0,5,2
v2.5_0406.h5,2,6,44.0,11,16,9,11,14,9,0,2,0
v2.5_0406.h5,3,4,18.0,6,4,2,0,4,2,6,0,0
v2.5_0406.h5,3,7,28.0,9,12,2,6,11,1,3,1,1
v2.5_0406.h5,3,8,36.0,11,5,6,9,5,2,2,0,4
v2.5_0406.h5,3,6,18.0,5,7,6,5,7,6,0,0,0
v2.5_0406.h5,4,3,18.0,6,4,2,0,4,2,6,0,0
v2.5_0406.h5,4,7,20.0,6,8,4,6,7,3,0,1,1
v2.5_0406.h5,4,8,26.0,11,9,2,9,9,0,2,0,2
v2.5_0406.h5,4,6,36.0,11,11,6,5,11,4,6,0,2
v2.5_0406.h5,5,9,74.0,13,23,5,8,0,2,5,23,3
v2.5_0406.h5,5,1,28.0,10,10,5,10,10,2,0,0,3
v2.5_0406.h5,5,2,15.0,8,3,2,8,2,1,0,1,1
v2.5_0406.h5,5,0,35.0,18,5,5,18,0,3,0,5,2
v2.5_0406.h5,6,3,18.0,5,7,6,5,7,6,0,0,0
v2.5_0406.h5,6,4,36.0,11,11,6,5,11,4,6,0,2
v2.5_0406.h5,6,8,20.0,4,7,4,4,2,4,0,5,0
v2.5_0406.h5,6,10,45.0,12,11,14,11,4,14,1,7,0
v2.5_0406.h5,7,4,20.0,6,8,4,6,7,3,0,1,1
v2.5_0406.h5,7,3,28.0,9,12,2,6,11,1,3,1,1
v2.5_0406.h5,7,8,48.0,10,16,9,3,16,3,7,0,6
v2.5_0406.h5,7,6,46.0,9,19,8,1,18,7,8,1,1
v2.5_0406.h5,8,3,36.0,11,5,6,9,5,2,2,0,4
v2.5_0406.h5,8,4,26.0,11,9,2,9,9,0,2,0,2
v2.5_0406.h5,8,6,20.0,4,7,4,4,2,4,0,5,0
v2.5_0406.h5,8,10,25.0,7,7,10,7,6,10,0,1,0
v2.5_0406.h5,9,5,74.0,13,23,5,8,0,2,5,23,3
v2.5_0406.h5,9,1,118.0,24,35,4,18,10,0,6,25,4
v2.5_0406.h5,9,10,20.0,6,12,2,6,12,2,0,0,0
v2.5_0406.h5,9,2,121.0,22,35,6,16,2,3,6,33,3
v2.5_0406.h5,10,9,20.0,6,12,2,6,12,2,0,0,0
v2.5_0406.h5,10,5,56.0,14,23,5,14,12,4,0,11,1
v2.5_0406.h5,10,8,25.0,7,7,10,7,6,10,0,1,0
v2.5_0406.h5,10,6,45.0,12,11,14,11,4,14,1,7,0
v2.5_0020.h5,0,2,46.0,18,7,6,16,2,4,2,5,2
v2.5_0020.h5,0,3,43.0,18,9,6,16,6,3,2,3,3
v2.5_0020.h5,0,1,19.0,4,8,4,4,5,4,0,3,0
v2.5_0020.h5,0,8,73.0,31,20,6,29,12,4,2,8,2
v2.5_0020.h5,1,2,29.0,12,6,8,12,3,8,0,3,0
v2.5_0020.h5,1,3,30.0,12,11,7,12,11,7,0,0,0
