run_id,well_id,well_type,depth_z,final_x,final_y,mean_total_energy
2128,4,injector,49.73927,9.735084,44.031593,1.9354711e+14
2128,5,producer,51.50433,62.447296,29.535957,1.9354711e+14
2128,6,injector,49.695885,12.432036,66.54994,1.9354711e+14
2128,7,producer,36.58511,34.350983,23.144835,1.9354711e+14
2128,8,injector,49.711872,39.206394,47.625244,1.9354711e+14
2128,9,producer,49.745037,57.851025,59.88045,1.9354711e+14
2128,10,injector,49.61053,22.524914,62.08305,1.9354711e+14
2128,11,producer,39.635353,18.719551,35.08494,1.9354711e+14
2129,0,injector,47.50073,34.58069,63.11704,1.9356164e+14
2129,1,producer,53.089912,25.765272,15.007228,1.9356164e+14
2129,2,injector,53.690784,67.65642,36.366886,1.9356164e+14
2129,3,producer,49.85401,57.637203,16.716707,1.9356164e+14
2129,4,injector,49.736385,8.438997,42.247833,1.9356164e+14
2129,5,producer,51.768276,61.429153,14.784414,1.9356164e+14
2129,6,injector,49.94129,18.529144,66.66582,1.9356164e+14
2129,7,producer,44.020702,34.641033,27.273762,1.9356164e+14
2129,8,injector,49.942192,41.12341,49.44759,1.9356164e+14
2129,9,producer,49.69774,57.84083,55.87569,1.9356164e+14
2129,10,injector,49.698463,7.425178,60.11259,1.9356164e+14
2129,11,producer,38.868404,21.436863,39.050674,1.9356164e+14
2130,0,injector,47.086266,34.45002,61.988358,1.9349539e+14
2130,1,producer,52.118164,27.628529,17.488087,1.9349539e+14
2130,2,injector,53.689934,67.21314,37.889507,1.9349539e+14
2130,3,producer,49.68024,57.863266,21.401438,1.9349539e+14
2130,4,injector,49.594162,8.200244,39.761456,1.9349539e+14
2130,5,producer,52.04423,63.23182,14.3989105,1.9349539e+14
2130,6,injector,49.950737,22.591856,67.4274,1.9349539e+14
2130,7,producer,44.112907,34.513092,27.652748,1.9349539e+14
2130,8,injector,49.920757,40.138603,54.813305,1.9349539e+14
2130,9,producer,49.858574,54.86412,55.719936,1.9349539e+14
2130,10,injector,49.86317,7.369607,56.185444,1.9349539e+14
2130,11,producer,37.027412,20.643015,39.81685,1.9349539e+14
2131,0,injector,49.603466,34.65024,62.7501,1.9374371e+14
2131,1,producer,46.090073,28.031002,11.519233,1.9374371e+14
2131,2,injector,54.017517,61.655743,37.634743,1.9374371e+14
2131,3,producer,46.488144,57.86198,16.85308,1.9374371e+14
2131,4,injector,48.597317,9.182592,38.289284,1.9374371e+14
2131,5,producer,51.55811,65.892845,12.826327,1.9374371e+14
2131,6,injector,47.213737,18.07489,66.41596,1.9374371e+14
2131,7,producer,49.887074,34.548172,23.206953,1.9374371e+14
2131,8,injector,45.608826,39.00515,46.453987,1.9374371e+14
2131,9,producer,49.68953,57.89048,54.827053,1.9374371e+14
2131,10,injector,49.81291,8.201343,58.02633,1.9374371e+14
2131,11,producer,49.77823,16.903353,33.973713,1.9374371e+14
2132,0,injector,46.690224,30.841919,63.806755,1.9353403e+14
2132,1,producer,48.753582,28.117655,15.48592,1.9353403e+14
2132,2,injector,53.66011,67.431564,39.262264,1.9353403e+14
2132,3,producer,49.488003,57.85537,18.642235,1.9353403e+14
2132,4,injector,49.94744,8.957044,32.918106,1.9353403e+14
2132,5,producer,51.581345,65.868095,13.153063,1.9353403e+14
2132,6,injector,49.56189,15.50306,66.82943,1.9353403e+14
2132,7,producer,48.77146,34.3058,22.048523,1.9353403e+14
2132,8,injector,45.18533,41.271572,42.04258,1.9353403e+14
2132,9,producer,49.554184,57.729336,56.24359,1.9353403e+14
2132,10,injector,50.118206,7.308136,55.6429,1.9353403e+14
2132,11,producer,48.90362,18.606894,38.464684,1.9353403e+14
2133,0,injector,47.281178,34.82034,62.560364,1.936349e+14
2133,1,producer,48.730053,34.703377,15.002253,1.936349e+14
2133,2,injector,54.022804,63.387386,40.511044,1.936349e+14
2133,3,producer,49.69547,57.730007,17.45512,1.936349e+14
2133,4,injector,49.834152,8.458204,32.44589,1.936349e+14
2133,5,producer,51.294235,69.0,16.35454,1.936349e+14
2133,6,injector,49.990284,20.862328,67.96252,1.936349e+14
2133,7,producer,44.473423,34.507008,24.541742,1.936349e+14
2133,8,injector,49.77614,41.124393,45.764847,1.936349e+14
2133,9,producer,49.641026,57.915947,54.974655,1.936349e+14
2133,10,injector,49.93511,6.4161134,54.02921,1.936349e+14
2133,11,producer,39.18706,21.587646,37.13178,1.936349e+14
2134,0,injector,49.90624,32.8276,61.260056,1.9369907e+14
2134,1,producer,46.007465,35.758736,17.117802,1.9369907e+14
2134,2,injector,48.633183,67.79543,46.623535,1.9369907e+14
2134,3,producer,48.239716,57.278587,20.533848,1.9369907e+14
2134,4,injector,49.7963,8.059731,42.123203,1.9369907e+14
2134,5,producer,51.47824,65.20642,19.092094,1.9369907e+14
2134,6,injector,49.88015,20.932648,67.16745,1.9369907e+14
2134,7,producer,50.058132,33.166172,28.51802,1.9369907e+14
2134,8,injector,44.051495,41.435368,48.072445,1.9369907e+14
2134,9,producer,49.670673,57.06451,46.156986,1.9369907e+14
2134,10,injector,41.655964,8.404675,60.076843,1.9369907e+14
2134,11,producer,49.66476,14.036997,39.738922,1.9369907e+14
2135,0,injector,47.469097,37.08539,60.034977,1.939001e+14
2135,1,producer,53.228542,25.295956,15.666688,1.939001e+14
2135,2,injector,52.528015,63.66224,48.214695,1.939001e+14
2135,3,producer,49.92471,57.666,16.377905,1.939001e+14
2135,4,injector,49.82764,8.673242,39.530148,1.939001e+14
2135,5,producer,50.94206,68.98859,30.553556,1.939001e+14
2135,6,injector,50.0309,17.54866,67.35566,1.939001e+14
2135,7,producer,44.424473,31.898438,24.965656,1.939001e+14
2135,8,injector,49.886993,37.3405,64.15878,1.939001e+14
2135,9,producer,49.7669,55.700287,31.886057,1.939001e+14
2135,10,injector,49.781746,20.907444,54.701233,1.939001e+14
2135,11,producer,38.67244,17.804558,27.495914,1.939001e+14
2136,0,injector,49.694183,31.624403,62.21438,1.9375257e+14
2136,1,producer,47.918964,27.264088,20.07957,1.9375257e+14
2136,2,injector,53.23616,67.76691,44.596813,1.9375257e+14
2136,3,producer,48.446747,57.76383,16.983335,1.9375257e+14
2136,4,injector,50.06029,9.522528,44.059177,1.9375257e+14
2136,5,producer,52.760063,68.83491,24.303879,1.9375257e+14
2136,6,injector,49.74782,13.969854,67.71812,1.9375257e+14
2136,7,producer,44.277905,24.461637,16.93387,1.9375257e+14
2136,8,injector,50.00532,42.391052,38.599674,1.9375257e+14
2136,9,producer,49.62954,55.650787,56.2495,1.9375257e+14
2136,10,injector,49.972828,21.84573,60.961983,1.9375257e+14
2136,11,producer,39.987392,19.585032,36.153328,1.9375257e+14
2137,0,injector,47.368774,32.01155,61.49074,1.9375958e+14
2137,1,producer,49.154945,29.085583,14.198044,1.9375958e+14
2137,2,injector,52.798927,64.78843,41.959103,1.9375958e+14
2137,3,producer,50.025253,57.553238,18.480185,1.9375958e+14
2137,4,injector,49.94827,9.0942335,35.416397,1.9375958e+14
2137,5,producer,51.51552,65.96268,16.894733,1.9375958e+14
2137,6,injector,49.640106,17.417212,67.46445,1.9375958e+14
2137,7,producer,44.194912,34.68309,25.704569,1.9375958e+14
2137,8,injector,50.02307,41.155136,50.61215,1.9375958e+14
2137,9,producer,49.73303,57.973602,50.134727,1.9375958e+14
2137,10,injector,49.903557,6.396307,52.788136,1.9375958e+14
2137,11,producer,39.585724,17.810846,37.914974,1.9375958e+14
2138,0,injector,50.116215,32.934826,65.484474,1.9357309e+14
2138,1,producer,44.178223,17.050154,40.09607,1.9357309e+14
2138,2,injector,47.859955,65.84415,57.00521,1.9357309e+14
2138,3,producer,50.004765,58.901966,13.777121,1.9357309e+14
2138,4,injector,49.84207,9.3695755,60.76537,1.9357309e+14
2138,5,producer,51.392025,69.0,34.584217,1.9357309e+14
2138,6,injector,49.961906,26.652134,62.93651,1.9357309e+14
2138,7,producer,48.503937,23.560268,17.11259,1.9357309e+14
2138,8,injector,46.088043,41.004593,41.228004,1.9357309e+14
2138,9,producer,49.769264,57.82484,40.278122,1.9357309e+14
2138,10,injector,49.62401,6.5465164,62.695946,1.9357309e+14
2138,11,producer,48.829502,16.8909,44.309475,1.9357309e+14
2139,0,injector,48.098106,34.80403,61.867966,1.9384281e+14
2139,1,producer,47.23941,34.983025,16.712385,1.9384281e+14
2139,2,injector,46.501534,65.68342,43.34755,1.9384281e+14
2139,3,producer,49.676586,58.005787,27.96886,1.9384281e+14
2139,4,injector,49.63152,8.131879,32.999054,1.9384281e+14
2139,5,producer,51.442158,65.69206,14.418838,1.9384281e+14
2139,6,injector,49.919643,24.274271,67.6219,1.9384281e+14
2139,7,producer,41.25466,34.171406,25.45761,1.9384281e+14
2139,8,injector,49.73616,41.438416,45.357258,1.9384281e+14
2139,9,producer,49.875412,57.889343,49.187172,1.9384281e+14
2139,10,injector,49.91306,4.4429297,54.486767,1.9384281e+14
2139,11,producer,44.02376,18.75543,36.94532,1.9384281e+14
2140,0,injector,47.513073,30.376778,64.11962,1.9345499e+14
