Num,Scenario,WellConfig,filename
4038,81,OPT_0027_10,v2.4_4038.h5
4039,80,OPT_0027_10,v2.4_4039.h5
4040,81,OPT_0027_09,v2.4_4040.h5
4041,82,OPT_0027_10,v2.4_4041.h5
4042,78,OPT_0027_09,v2.4_4042.h5
4043,84,OPT_0027_10,v2.4_4043.h5
4044,85,OPT_0027_10,v2.4_4044.h5
4045,79,OPT_0027_10,v2.4_4045.h5
4046,75,OPT_0028_01,v2.4_4046.h5
4047,77,OPT_0028_01,v2.4_4047.h5
4048,74,OPT_0028_01,v2.4_4048.h5
4049,78,OPT_0028_01,v2.4_4049.h5
4050,71,OPT_0028_01,v2.4_4050.h5
4051,73,OPT_0028_01,v2.4_4051.h5
4052,76,OPT_0028_01,v2.4_4052.h5
4053,72,OPT_0028_01,v2.4_4053.h5
4054,79,OPT_0028_01,v2.4_4054.h5
4055,81,OPT_0028_01,v2.4_4055.h5
4056,80,OPT_0028_01,v2.4_4056.h5
4057,75,OPT_0028_04,v2.4_4057.h5
4058,71,OPT_0028_04,v2.4_4058.h5
4059,76,OPT_0028_04,v2.4_4059.h5
4060,73,OPT_0028_04,v2.4_4060.h5
4061,74,OPT_0028_04,v2.4_4061.h5
4062,78,OPT_0028_02,v2.4_4062.h5
4063,72,OPT_0028_04,v2.4_4063.h5
4064,77,OPT_0028_04,v2.4_4064.h5
4065,82,OPT_0028_01,v2.4_4065.h5
4066,82,OPT_0028_02,v2.4_4066.h5
4067,75,OPT_0028_02,v2.4_4067.h5
4068,80,OPT_0028_02,v2.4_4068.h5
4069,81,OPT_0028_02,v2.4_4069.h5
4070,76,OPT_0028_02,v2.4_4070.h5
4071,71,OPT_0028_02,v2.4_4071.h5
4072,73,OPT_0028_02,v2.4_4072.h5
4073,74,OPT_0028_02,v2.4_4073.h5
4074,72,OPT_0028_02,v2.4_4074.h5
4075,71,OPT_0028_03,v2.4_4075.h5
4076,83,OPT_0028_02,v2.4_4076.h5
4077,74,OPT_0028_05,v2.4_4077.h5
4078,84,OPT_0028_01,v2.4_4078.h5
4079,71,OPT_0028_05,v2.4_4079.h5
4080,85,OPT_0028_02,v2.4_4080.h5
4081,75,OPT_0028_05,v2.4_4081.h5
4082,84,OPT_0028_02,v2.4_4082.h5
4083,77,OPT_0028_02,v2.4_4083.h5
4084,79,OPT_0028_02,v2.4_4084.h5
4085,85,OPT_0028_01,v2.4_4085.h5
4086,72,OPT_0028_05,v2.4_4086.h5
4087,73,OPT_0028_05,v2.4_4087.h5
4088,76,OPT_0028_05,v2.4_4088.h5
4089,81,OPT_0028_05,v2.4_4089.h5
4090,80,OPT_0028_05,v2.4_4090.h5
4091,77,OPT_0028_05,v2.4_4091.h5
4092,78,OPT_0028_05,v2.4_4092.h5
4093,79,OPT_0028_05,v2.4_4093.h5
4094,76,OPT_0028_03,v2.4_4094.h5
4095,75,OPT_0028_03,v2.4_4095.h5
4096,74,OPT_0028_03,v2.4_4096.h5
4097,82,OPT_0028_03,v2.4_4097.h5
4098,83,OPT_0028_03,v2.4_4098.h5
4099,83,OPT_0028_01,v2.4_4099.h5
4100,78,OPT_0028_03,v2.4_4100.h5
4101,85,OPT_0028_03,v2.4_4101.h5
4102,73,OPT_0028_03,v2.4_4102.h5
4103,81,OPT_0028_03,v2.4_4103.h5
4104,77,OPT_0028_03,v2.4_4104.h5
4105,84,OPT_0028_03,v2.4_4105.h5
4106,72,OPT_0028_03,v2.4_4106.h5
4107,84,OPT_0028_05,v2.4_4107.h5
4108,82,OPT_0028_05,v2.4_4108.h5
4109,71,OPT_0028_06,v2.4_4109.h5
4110,83,OPT_0028_05,v2.4_4110.h5
4111,73,OPT_0028_06,v2.4_4111.h5
4112,74,OPT_0028_06,v2.4_4112.h5
4113,85,OPT_0028_05,v2.4_4113.h5
4114,80,OPT_0028_03,v2.4_4114.h5
4115,72,OPT_0028_06,v2.4_4115.h5
4116,79,OPT_0028_03,v2.4_4116.h5
4117,82,OPT_0028_04,v2.4_4117.h5
4118,80,OPT_0028_04,v2.4_4118.h5
4119,81,OPT_0028_04,v2.4_4119.h5
4120,83,OPT_0028_04,v2.4_4120.h5
4121,84,OPT_0028_04,v2.4_4121.h5
4122,78,OPT_0028_04,v2.4_4122.h5
4123,85,OPT_0028_04,v2.4_4123.h5
4124,83,OPT_0028_07,v2.4_4124.h5
4125,79,OPT_0028_04,v2.4_4125.h5
4126,84,OPT_0028_07,v2.4_4126.h5
4127,85,OPT_0028_07,v2.4_4127.h5
4128,82,OPT_0028_07,v2.4_4128.h5
4129,75,OPT_0028_06,v2.4_4129.h5
4130,76,OPT_0028_06,v2.4_4130.h5
4131,79,OPT_0028_06,v2.4_4131.h5
4132,80,OPT_0028_06,v2.4_4132.h5
4133,77,OPT_0028_06,v2.4_4133.h5
4134,78,OPT_0028_06,v2.4_4134.h5
4135,75,OPT_0028_07,v2.4_4135.h5
4136,72,OPT_0028_07,v2.4_4136.h5
4137,73,OPT_0028_07,v2.4_4137.h5
4138,74,OPT_0028_07,v2.4_4138.h5
4139,76,OPT_0028_07,v2.4_4139.h5
4140,82,OPT_0028_06,v2.4_4140.h5
4141,71,OPT_0028_07,v2.4_4141.h5
4142,81,OPT_0028_06,v2.4_4142.h5
4143,83,OPT_0028_06,v2.4_4143.h5
4144,84,OPT_0028_06,v2.4_4144.h5
4145,85,OPT_0028_06,v2.4_4145.h5
4146,75,OPT_0028_10,v2.4_4146.h5
4147,82,OPT_0028_08,v2.4_4147.h5
4148,76,OPT_0028_10,v2.4_4148.h5
4149,78,OPT_0028_10,v2.4_4149.h5
4150,74,OPT_0028_10,v2.4_4150.h5
4151,77,OPT_0028_10,v2.4_4151.h5
4152,79,OPT_0028_10,v2.4_4152.h5
4153,80,OPT_0028_08,v2.4_4153.h5
4154,75,OPT_0028_08,v2.4_4154.h5
4155,75,OPT_0028_09,v2.4_4155.h5
4156,78,OPT_0028_07,v2.4_4156.h5
4157,74,OPT_0028_09,v2.4_4157.h5
4158,77,OPT_0028_07,v2.4_4158.h5
4159,76,OPT_0028_08,v2.4_4159.h5
4160,71,OPT_0028_09,v2.4_4160.h5
4161,76,OPT_0028_09,v2.4_4161.h5
4162,81,OPT_0028_08,v2.4_4162.h5
4163,85,OPT_0028_08,v2.4_4163.h5
4164,80,OPT_0028_07,v2.4_4164.h5
4165,79,OPT_0028_07,v2.4_4165.h5
4166,73,OPT_0028_09,v2.4_4166.h5
4167,84,OPT_0028_08,v2.4_4167.h5
4168,77,OPT_0028_08,v2.4_4168.h5
4169,79,OPT_0028_08,v2.4_4169.h5
4170,72,OPT_0028_09,v2.4_4170.h5
4171,73,OPT_0028_08,v2.4_4171.h5
4172,72,OPT_0028_08,v2.4_4172.h5
4173,71,OPT_0028_08,v2.4_4173.h5
4174,78,OPT_0028_08,v2.4_4174.h5
4175,81,OPT_0028_07,v2.4_4175.h5
4176,72,OPT_0028_10,v2.4_4176.h5
4177,74,OPT_0028_08,v2.4_4177.h5
4178,71,OPT_0028_10,v2.4_4178.h5
4179,73,OPT_0028_10,v2.4_4179.h5
4180,80,OPT_0028_09,v2.4_4180.h5
4181,77,OPT_0028_09,v2.4_4181.h5
4182,79,OPT_0028_09,v2.4_4182.h5
4183,78,OPT_0028_09,v2.4_4183.h5
4184,83,OPT_0028_09,v2.4_4184.h5
4185,85,OPT_0028_09,v2.4_4185.h5
4186,82,OPT_0028_09,v2.4_4186.h5
4187,84,OPT_0028_09,v2.4_4187.h5
4188,81,OPT_0028_09,v2.4_4188.h5
4189,83,OPT_0028_08,v2.4_4189.h5
4190,84,OPT_0028_10,v2.4_4190.h5
4191,85,OPT_0028_10,v2.4_4191.h5
4192,80,OPT_0028_10,v2.4_4192.h5
4193,82,OPT_0028_10,v2.4_4193.h5
4194,83,OPT_0028_10,v2.4_4194.h5
4195,81,OPT_0028_10,v2.4_4195.h5
4196,76,OPT_0029_01,v2.4_4196.h5
4197,75,OPT_0029_01,v2.4_4197.h5
4198,71,OPT_0029_01,v2.4_4198.h5
4199,77,OPT_0029_01,v2.4_4199.h5
4200,73,OPT_0029_01,v2.4_4200.h5
4201,72,OPT_0029_01,v2.4_4201.h5
4202,74,OPT_0029_01,v2.4_4202.h5
4203,75,OPT_0029_02,v2.4_4203.h5
4204,80,OPT_0029_02,v2.4_4204.h5
4205,81,OPT_0029_02,v2.4_4205.h5
4206,71,OPT_0029_02,v2.4_4206.h5
4207,76,OPT_0029_02,v2.4_4207.h5
4208,79,OPT_0029_02,v2.4_4208.h5
4209,73,OPT_0029_02,v2.4_4209.h5
4210,72,OPT_0029_02,v2.4_4210.h5
4211,78,OPT_0029_02,v2.4_4211.h5
4212,83,OPT_0029_01,v2.4_4212.h5
4213,84,OPT_0029_01,v2.4_4213.h5
4214,80,OPT_0029_01,v2.4_4214.h5
4215,78,OPT_0029_01,v2.4_4215.h5
4216,81,OPT_0029_01,v2.4_4216.h5
4217,82,OPT_0029_01,v2.4_4217.h5
4218,85,OPT_0029_01,v2.4_4218.h5
4219,74,OPT_0029_02,v2.4_4219.h5
4220,79,OPT_0029_01,v2.4_4220.h5
4221,77,OPT_0029_02,v2.4_4221.h5
4222,85,OPT_0029_02,v2.4_4222.h5
4223,75,OPT_0029_03,v2.4_4223.h5
4224,76,OPT_0029_03,v2.4_4224.h5
4225,71,OPT_0029_03,v2.4_4225.h5
4226,73,OPT_0029_03,v2.4_4226.h5
4227,82,OPT_0029_02,v2.4_4227.h5
4228,82,OPT_0029_03,v2.4_4228.h5
4229,72,OPT_0029_03,v2.4_4229.h5
4230,81,OPT_0029_03,v2.4_4230.h5
4231,80,OPT_0029_03,v2.4_4231.h5
4232,74,OPT_0029_03,v2.4_4232.h5
4233,83,OPT_0029_02,v2.4_4233.h5
4234,84,OPT_0029_02,v2.4_4234.h5
4235,77,OPT_0029_03,v2.4_4235.h5
4236,78,OPT_0029_03,v2.4_4236.h5
4237,83,OPT_0029_03,v2.4_4237.h5
4238,79,OPT_0029_03,v2.4_4238.h5
4239,72,OPT_0029_04,v2.4_4239.h5
4240,75,OPT_0029_04,v2.4_4240.h5
4241,83,OPT_0029_04,v2.4_4241.h5
4242,71,OPT_0029_05,v2.4_4242.h5
4243,73,OPT_0029_04,v2.4_4243.h5
4244,76,OPT_0029_04,v2.4_4244.h5
4245,74,OPT_0029_04,v2.4_4245.h5
4246,73,OPT_0029_05,v2.4_4246.h5
4247,71,OPT_0029_04,v2.4_4247.h5
4248,81,OPT_0029_04,v2.4_4248.h5
4249,77,OPT_0029_04,v2.4_4249.h5
4250,85,OPT_0029_03,v2.4_4250.h5
4251,80,OPT_0029_04,v2.4_4251.h5
4252,84,OPT_0029_04,v2.4_4252.h5
4253,72,OPT_0029_05,v2.4_4253.h5
4254,84,OPT_0029_03,v2.4_4254.h5
4255,82,OPT_0029_04,v2.4_4255.h5
4256,85,OPT_0029_04,v2.4_4256.h5
4257,82,OPT_0029_05,v2.4_4257.h5
4258,79,OPT_0029_04,v2.4_4258.h5
4259,75,OPT_0029_05,v2.4_4259.h5
4260,81,OPT_0029_05,v2.4_4260.h5
4261,83,OPT_0029_05,v2.4_4261.h5
4262,85,OPT_0029_05,v2.4_4262.h5
4263,73,OPT_0029_06,v2.4_4263.h5
4264,78,OPT_0029_04,v2.4_4264.h5
4265,76,OPT_0029_05,v2.4_4265.h5
4266,74,OPT_0029_05,v2.4_4266.h5
4267,80,OPT_0029_05,v2.4_4267.h5
4268,84,OPT_0029_05,v2.4_4268.h5
4269,78,OPT_0029_05,v2.4_4269.h5
4270,71,OPT_0029_06,v2.4_4270.h5
4271,77,OPT_0029_05,v2.4_4271.h5
4272,79,OPT_0029_05,v2.4_4272.h5
4273,72,OPT_0029_06,v2.4_4273.h5
4274,71,OPT_0029_07,v2.4_4274.h5
4275,82,OPT_0029_06,v2.4_4275.h5
4276,75,OPT_0029_07,v2.4_4276.h5
4277,83,OPT_0029_06,v2.4_4277.h5
4278,76,OPT_0029_07,v2.4_4278.h5
4279,78,OPT_0029_06,v2.4_4279.h5
4280,73,OPT_0029_07,v2.4_4280.h5
4281,75,OPT_0029_06,v2.4_4281.h5
4282,81,OPT_0029_06,v2.4_4282.h5
4283,79,OPT_0029_06,v2.4_4283.h5
4284,84,OPT_0029_06,v2.4_4284.h5
4285,74,OPT_0029_07,v2.4_4285.h5
4286,72,OPT_0029_07,v2.4_4286.h5
4287,76,OPT_0029_06,v2.4_4287.h5
4288,74,OPT_0029_06,v2.4_4288.h5
4289,77,OPT_0029_06,v2.4_4289.h5
4290,85,OPT_0029_06,v2.4_4290.h5
4291,80,OPT_0029_06,v2.4_4291.h5
4292,75,OPT_0029_08,v2.4_4292.h5
4293,74,OPT_0029_08,v2.4_4293.h5
4294,76,OPT_0029_08,v2.4_4294.h5
4295,80,OPT_0029_08,v2.4_4295.h5
4296,73,OPT_0029_08,v2.4_4296.h5
4297,71,OPT_0029_08,v2.4_4297.h5
4298,82,OPT_0029_07,v2.4_4298.h5
4299,80,OPT_0029_07,v2.4_4299.h5
4300,79,OPT_0029_07,v2.4_4300.h5
4301,81,OPT_0029_07,v2.4_4301.h5
4302,78,OPT_0029_08,v2.4_4302.h5
4303,72,OPT_0029_08,v2.4_4303.h5
4304,79,OPT_0029_08,v2.4_4304.h5
4305,78,OPT_0029_07,v2.4_4305.h5
4306,83,OPT_0029_07,v2.4_4306.h5
4307,85,OPT_0029_07,v2.4_4307.h5
4308,84,OPT_0029_07,v2.4_4308.h5
4309,77,OPT_0029_07,v2.4_4309.h5
4310,77,OPT_0029_08,v2.4_4310.h5
4311,74,OPT_0029_09,v2.4_4311.h5
4312,75,OPT_0029_09,v2.4_4312.h5
4313,82,OPT_0029_08,v2.4_4313.h5
4314,82,OPT_0029_09,v2.4_4314.h5
4315,77,OPT_0029_09,v2.4_4315.h5
4316,76,OPT_0029_09,v2.4_4316.h5
4317,79,OPT_0029_09,v2.4_4317.h5
4318,83,OPT_0029_08,v2.4_4318.h5
4319,72,OPT_0029_09,v2.4_4319.h5
4320,81,OPT_0029_08,v2.4_4320.h5
4321,78,OPT_0029_09,v2.4_4321.h5
4322,80,OPT_0029_09,v2.4_4322.h5
4323,81,OPT_0029_09,v2.4_4323.h5
4324,73,OPT_0029_09,v2.4_4324.h5
4325,71,OPT_0029_09,v2.4_4325.h5
4326,84,OPT_0029_08,v2.4_4326.h5
4327,85,OPT_0029_08,v2.4_4327.h5
4328,78,OPT_0029_10,v2.4_4328.h5
4329,82,OPT_0029_10,v2.4_4329.h5
4330,83,OPT_0029_09,v2.4_4330.h5
4331,77,OPT_0029_10,v2.4_4331.h5
4332,81,OPT_0029_10,v2.4_4332.h5
4333,75,OPT_0029_10,v2.4_4333.h5
4334,79,OPT_0029_10,v2.4_4334.h5
4335,76,OPT_0029_10,v2.4_4335.h5
4336,83,OPT_0029_10,v2.4_4336.h5
4337,73,OPT_0029_10,v2.4_4337.h5
4338,84,OPT_0029_10,v2.4_4338.h5
4339,80,OPT_0029_10,v2.4_4339.h5
4340,71,OPT_0029_10,v2.4_4340.h5
4341,84,OPT_0029_09,v2.4_4341.h5
4342,72,OPT_0029_10,v2.4_4342.h5
4343,74,OPT_0029_10,v2.4_4343.h5
4344,85,OPT_0029_09,v2.4_4344.h5
4345,85,OPT_0029_10,v2.4_4345.h5
4346,75,OPT_0030_01,v2.4_4346.h5
4347,76,OPT_0030_01,v2.4_4347.h5
4348,78,OPT_0030_01,v2.4_4348.h5
4349,71,OPT_0030_01,v2.4_4349.h5
4350,73,OPT_0030_01,v2.4_4350.h5
4351,72,OPT_0030_01,v2.4_4351.h5
4352,74,OPT_0030_01,v2.4_4352.h5
4353,77,OPT_0030_01,v2.4_4353.h5
4354,72,OPT_0030_02,v2.4_4354.h5
4355,73,OPT_0030_02,v2.4_4355.h5
4356,80,OPT_0030_01,v2.4_4356.h5
4357,81,OPT_0030_01,v2.4_4357.h5
4358,76,OPT_0030_02,v2.4_4358.h5
4359,75,OPT_0030_02,v2.4_4359.h5
4360,71,OPT_0030_02,v2.4_4360.h5
4361,83,OPT_0030_01,v2.4_4361.h5
4362,82,OPT_0030_01,v2.4_4362.h5
4363,77,OPT_0030_02,v2.4_4363.h5
4364,74,OPT_0030_02,v2.4_4364.h5
4365,84,OPT_0030_01,v2.4_4365.h5
4366,85,OPT_0030_01,v2.4_4366.h5
4367,79,OPT_0030_01,v2.4_4367.h5
4368,73,OPT_0030_03,v2.4_4368.h5
4369,81,OPT_0030_02,v2.4_4369.h5
4370,79,OPT_0030_02,v2.4_4370.h5
4371,78,OPT_0030_02,v2.4_4371.h5
4372,82,OPT_0030_02,v2.4_4372.h5
4373,83,OPT_0030_02,v2.4_4373.h5
4374,75,OPT_0030_03,v2.4_4374.h5
4375,76,OPT_0030_03,v2.4_4375.h5
4376,80,OPT_0030_02,v2.4_4376.h5
4377,71,OPT_0030_03,v2.4_4377.h5
4378,84,OPT_0030_02,v2.4_4378.h5
4379,85,OPT_0030_02,v2.4_4379.h5
4380,72,OPT_0030_03,v2.4_4380.h5
4381,77,OPT_0030_03,v2.4_4381.h5
4382,74,OPT_0030_03,v2.4_4382.h5
4383,71,OPT_0030_04,v2.4_4383.h5
4384,75,OPT_0030_04,v2.4_4384.h5
4385,82,OPT_0030_04,v2.4_4385.h5
4386,73,OPT_0030_04,v2.4_4386.h5
4387,80,OPT_0030_04,v2.4_4387.h5
4388,81,OPT_0030_04,v2.4_4388.h5
4389,78,OPT_0030_04,v2.4_4389.h5
4390,74,OPT_0030_04,v2.4_4390.h5
4391,79,OPT_0030_03,v2.4_4391.h5
4392,83,OPT_0030_04,v2.4_4392.h5
4393,72,OPT_0030_04,v2.4_4393.h5
4394,84,OPT_0030_03,v2.4_4394.h5
4395,85,OPT_0030_03,v2.4_4395.h5
4396,82,OPT_0030_03,v2.4_4396.h5
4397,83,OPT_0030_03,v2.4_4397.h5
4398,77,OPT_0030_04,v2.4_4398.h5
4399,81,OPT_0030_03,v2.4_4399.h5
4400,80,OPT_0030_03,v2.4_4400.h5
4401,78,OPT_0030_03,v2.4_4401.h5
4402,79,OPT_0030_04,v2.4_4402.h5
4403,76,OPT_0030_04,v2.4_4403.h5
4404,79,OPT_0030_05,v2.4_4404.h5
4405,82,OPT_0030_05,v2.4_4405.h5
4406,71,OPT_0030_05,v2.4_4406.h5
4407,83,OPT_0030_05,v2.4_4407.h5
4408,85,OPT_0030_04,v2.4_4408.h5
4409,81,OPT_0030_05,v2.4_4409.h5
4410,72,OPT_0030_05,v2.4_4410.h5
4411,73,OPT_0030_05,v2.4_4411.h5
4412,75,OPT_0030_05,v2.4_4412.h5
4413,84,OPT_0030_04,v2.4_4413.h5
4414,84,OPT_0030_05,v2.4_4414.h5
4415,80,OPT_0030_05,v2.4_4415.h5
4416,76,OPT_0030_05,v2.4_4416.h5
4417,78,OPT_0030_05,v2.4_4417.h5
4418,74,OPT_0030_05,v2.4_4418.h5
4419,82,OPT_0030_06,v2.4_4419.h5
4420,77,OPT_0030_05,v2.4_4420.h5
4421,75,OPT_0030_06,v2.4_4421.h5
4422,73,OPT_0030_06,v2.4_4422.h5
4423,84,OPT_0030_06,v2.4_4423.h5
4424,71,OPT_0030_06,v2.4_4424.h5
4425,74,OPT_0030_06,v2.4_4425.h5
4426,72,OPT_0030_06,v2.4_4426.h5
4427,85,OPT_0030_05,v2.4_4427.h5
4428,76,OPT_0030_06,v2.4_4428.h5
4429,83,OPT_0030_06,v2.4_4429.h5
4430,85,OPT_0030_06,v2.4_4430.h5
4431,78,OPT_0030_06,v2.4_4431.h5
4432,79,OPT_0030_06,v2.4_4432.h5
4433,81,OPT_0030_06,v2.4_4433.h5
4434,77,OPT_0030_06,v2.4_4434.h5
4435,80,OPT_0030_06,v2.4_4435.h5
4436,79,OPT_0030_07,v2.4_4436.h5
4437,82,OPT_0030_07,v2.4_4437.h5
4438,83,OPT_0030_07,v2.4_4438.h5
4439,71,OPT_0030_07,v2.4_4439.h5
4440,75,OPT_0030_07,v2.4_4440.h5
4441,84,OPT_0030_07,v2.4_4441.h5
4442,81,OPT_0030_07,v2.4_4442.h5
4443,76,OPT_0030_07,v2.4_4443.h5
4444,80,OPT_0030_07,v2.4_4444.h5
4445,73,OPT_0030_07,v2.4_4445.h5
4446,85,OPT_0030_07,v2.4_4446.h5
4447,72,OPT_0030_07,v2.4_4447.h5
4448,74,OPT_0030_07,v2.4_4448.h5
4449,78,OPT_0030_07,v2.4_4449.h5
4450,77,OPT_0030_07,v2.4_4450.h5
4451,71,OPT_0030_09,v2.4_4451.h5
4452,79,OPT_0030_08,v2.4_4452.h5
4453,84,OPT_0030_08,v2.4_4453.h5
4454,80,OPT_0030_08,v2.4_4454.h5
4455,77,OPT_0030_08,v2.4_4455.h5
4456,83,OPT_0030_08,v2.4_4456.h5
4457,71,OPT_0030_08,v2.4_4457.h5
4458,75,OPT_0030_08,v2.4_4458.h5
4459,78,OPT_0030_08,v2.4_4459.h5
4460,82,OPT_0030_08,v2.4_4460.h5
4461,81,OPT_0030_08,v2.4_4461.h5
4462,76,OPT_0030_08,v2.4_4462.h5
4463,73,OPT_0030_08,v2.4_4463.h5
4464,74,OPT_0030_08,v2.4_4464.h5
4465,72,OPT_0030_08,v2.4_4465.h5
4466,85,OPT_0030_08,v2.4_4466.h5
4467,82,OPT_0030_09,v2.4_4467.h5
4468,76,OPT_0030_09,v2.4_4468.h5
4469,75,OPT_0030_09,v2.4_4469.h5
4470,72,OPT_0030_09,v2.4_4470.h5
4471,81,OPT_0030_09,v2.4_4471.h5
4472,73,OPT_0030_09,v2.4_4472.h5
4473,71,OPT_0030_10,v2.4_4473.h5
4474,74,OPT_0030_09,v2.4_4474.h5
4475,73,OPT_0030_10,v2.4_4475.h5
4476,72,OPT_0030_10,v2.4_4476.h5
4477,79,OPT_0030_09,v2.4_4477.h5
4478,84,OPT_0030_09,v2.4_4478.h5
4479,80,OPT_0030_09,v2.4_4479.h5
4480,83,OPT_0030_09,v2.4_4480.h5
4481,77,OPT_0030_09,v2.4_4481.h5
4482,78,OPT_0030_09,v2.4_4482.h5
4483,82,OPT_0030_10,v2.4_4483.h5
4484,74,OPT_0030_10,v2.4_4484.h5
4485,76,OPT_0030_10,v2.4_4485.h5
4486,83,OPT_0030_10,v2.4_4486.h5
4488,80,OPT_0030_10,v2.4_4488.h5
4489,81,OPT_0030_10,v2.4_4489.h5
4490,77,OPT_0030_10,v2.4_4490.h5
4491,85,OPT_0030_10,v2.4_4491.h5
4492,79,OPT_0030_10,v2.4_4492.h5
4493,78,OPT_0030_10,v2.4_4493.h5
4494,84,OPT_0030_10,v2.4_4494.h5
4495,85,OPT_0030_09,v2.4_4495.h5
4496,72,OPT_0031_01,v2.4_4496.h5
4497,71,OPT_0031_01,v2.4_4497.h5
4498,76,OPT_0031_01,v2.4_4498.h5
4499,75,OPT_0031_01,v2.4_4499.h5
4500,73,OPT_0031_01,v2.4_4500.h5
4501,74,OPT_0031_01,v2.4_4501.h5
4502,82,OPT_0031_01,v2.4_4502.h5
4503,75,OPT_0031_02,v2.4_4503.h5
4504,84,OPT_0031_01,v2.4_4504.h5
4505,83,OPT_0031_01,v2.4_4505.h5
4506,80,OPT_0031_01,v2.4_4506.h5
4507,81,OPT_0031_01,v2.4_4507.h5
4508,78,OPT_0031_01,v2.4_4508.h5
4509,79,OPT_0031_03,v2.4_4509.h5
4510,77,OPT_0031_01,v2.4_4510.h5
4511,79,OPT_0031_01,v2.4_4511.h5
4512,71,OPT_0031_02,v2.4_4512.h5
4513,73,OPT_0031_02,v2.4_4513.h5
4514,85,OPT_0031_01,v2.4_4514.h5
4515,82,OPT_0031_02,v2.4_4515.h5
4516,72,OPT_0031_02,v2.4_4516.h5
4517,79,OPT_0031_02,v2.4_4517.h5
4518,74,OPT_0031_02,v2.4_4518.h5
4519,71,OPT_0031_03,v2.4_4519.h5
4520,76,OPT_0031_02,v2.4_4520.h5
4521,77,OPT_0031_02,v2.4_4521.h5
4522,80,OPT_0031_02,v2.4_4522.h5
4523,78,OPT_0031_02,v2.4_4523.h5
4524,84,OPT_0031_02,v2.4_4524.h5
4525,81,OPT_0031_02,v2.4_4525.h5
4526,83,OPT_0031_02,v2.4_4526.h5
4527,75,OPT_0031_03,v2.4_4527.h5
4528,85,OPT_0031_02,v2.4_4528.h5
4529,76,OPT_0031_03,v2.4_4529.h5
4530,78,OPT_0031_03,v2.4_4530.h5
4531,72,OPT_0031_03,v2.4_4531.h5
4532,82,OPT_0031_03,v2.4_4532.h5
4533,84,OPT_0031_03,v2.4_4533.h5
4534,71,OPT_0031_04,v2.4_4534.h5
4535,80,OPT_0031_03,v2.4_4535.h5
4536,83,OPT_0031_03,v2.4_4536.h5
4537,77,OPT_0031_03,v2.4_4537.h5
4538,73,OPT_0031_03,v2.4_4538.h5
4539,74,OPT_0031_03,v2.4_4539.h5
4540,75,OPT_0031_04,v2.4_4540.h5
4541,76,OPT_0031_04,v2.4_4541.h5
4542,85,OPT_0031_03,v2.4_4542.h5
4543,72,OPT_0031_04,v2.4_4543.h5
4544,74,OPT_0031_04,v2.4_4544.h5
4545,82,OPT_0031_04,v2.4_4545.h5
4546,73,OPT_0031_04,v2.4_4546.h5
4547,79,OPT_0031_04,v2.4_4547.h5
4548,81,OPT_0031_04,v2.4_4548.h5
4549,76,OPT_0031_05,v2.4_4549.h5
4550,84,OPT_0031_04,v2.4_4550.h5
4551,85,OPT_0031_04,v2.4_4551.h5
4552,80,OPT_0031_04,v2.4_4552.h5
4553,71,OPT_0031_05,v2.4_4553.h5
4554,77,OPT_0031_05,v2.4_4554.h5
4555,81,OPT_0031_03,v2.4_4555.h5
4556,73,OPT_0031_05,v2.4_4556.h5
4557,77,OPT_0031_04,v2.4_4557.h5
4558,81,OPT_0031_05,v2.4_4558.h5
4559,75,OPT_0031_05,v2.4_4559.h5
4560,74,OPT_0031_05,v2.4_4560.h5
4561,78,OPT_0031_05,v2.4_4561.h5
4562,78,OPT_0031_04,v2.4_4562.h5
4563,72,OPT_0031_05,v2.4_4563.h5
4564,79,OPT_0031_05,v2.4_4564.h5
4565,85,OPT_0031_05,v2.4_4565.h5
4566,75,OPT_0031_06,v2.4_4566.h5
4567,82,OPT_0031_05,v2.4_4567.h5
4568,84,OPT_0031_05,v2.4_4568.h5
4569,83,OPT_0031_05,v2.4_4569.h5
4570,76,OPT_0031_06,v2.4_4570.h5
4571,74,OPT_0031_06,v2.4_4571.h5
4572,71,OPT_0031_06,v2.4_4572.h5
4573,73,OPT_0031_06,v2.4_4573.h5
4574,72,OPT_0031_06,v2.4_4574.h5
4575,82,OPT_0031_06,v2.4_4575.h5
4576,83,OPT_0031_06,v2.4_4576.h5
4577,77,OPT_0031_06,v2.4_4577.h5
4578,79,OPT_0031_06,v2.4_4578.h5
4579,78,OPT_0031_06,v2.4_4579.h5
4580,81,OPT_0031_06,v2.4_4580.h5
4581,80,OPT_0031_06,v2.4_4581.h5
4582,71,OPT_0031_07,v2.4_4582.h5
4583,75,OPT_0031_07,v2.4_4583.h5
4584,84,OPT_0031_06,v2.4_4584.h5
4585,85,OPT_0031_06,v2.4_4585.h5
4586,73,OPT_0031_07,v2.4_4586.h5
4587,72,OPT_0031_07,v2.4_4587.h5
4588,76,OPT_0031_07,v2.4_4588.h5
4589,79,OPT_0031_07,v2.4_4589.h5
4590,74,OPT_0031_07,v2.4_4590.h5
4591,81,OPT_0031_07,v2.4_4591.h5
4592,78,OPT_0031_07,v2.4_4592.h5
4593,80,OPT_0031_07,v2.4_4593.h5
4594,82,OPT_0031_07,v2.4_4594.h5
4595,71,OPT_0031_08,v2.4_4595.h5
4596,77,OPT_0031_07,v2.4_4596.h5
4597,76,OPT_0031_08,v2.4_4597.h5
