run_id,iteration,geology_config_id,geology_name,snapshot_id,case_name,pred_total_energy,actual_total_energy,abs_err_total_energy,pred_discounted_revenue,actual_discounted_revenue,abs_err_discounted_revenue
10,175,73,v2.5_1428,run0010_iter0175,v2.5_gradient_patched_73_run0010_iter0175,165450193305600.0,145341139648512.0,20109053657088.0,484308512.0,296602176.0,187706336.0
11,175,74,v2.5_0111,run0011_iter0175,v2.5_gradient_patched_74_run0011_iter0175,155076924538880.0,178174990221312.0,23098065682432.0,430802464.0,399479104.0,31323360.0
11,175,76,v2.5_1203,run0011_iter0175,v2.5_gradient_patched_76_run0011_iter0175,192217436127232.0,175360125698048.0,16857310429184.0,446422400.0,378680864.0,67741536.0
11,175,73,v2.5_1428,run0011_iter0175,v2.5_gradient_patched_73_run0011_iter0175,183350744580096.0,174715511504896.0,8635233075200.0,450762624.0,388356928.0,62405696.0
10,200,74,v2.5_0111,run0010_iter0200,v2.5_gradient_patched_74_run0010_iter0200,164614469844992.0,137080793464832.0,27533676380160.0,490378432.0,280747616.0,209630816.0
10,200,76,v2.5_1203,run0010_iter0200,v2.5_gradient_patched_76_run0010_iter0200,168819142164480.0,138771433521152.0,30047708643328.0,483554112.0,269813440.0,213740672.0
10,200,73,v2.5_1428,run0010_iter0200,v2.5_gradient_patched_73_run0010_iter0200,165526982623232.0,136050445910016.0,29476536713216.0,484601472.0,271695168.0,212906304.0
11,200,74,v2.5_0111,run0011_iter0200,v2.5_gradient_patched_74_run0011_iter0200,154879137939456.0,164880489381888.0,10001351442432.0,430980160.0,374279136.0,56701024.0
11,200,76,v2.5_1203,run0011_iter0200,v2.5_gradient_patched_76_run0011_iter0200,192154253131776.0,155289340870656.0,36864912261120.0,446615936.0,350445472.0,96170464.0
11,200,73,v2.5_1428,run0011_iter0200,v2.5_gradient_patched_73_run0011_iter0200,183048771469312.0,156886666051584.0,26162105417728.0,452171360.0,346980160.0,105191200.0
12,0,74,v2.5_0111,run0012_iter0000,v2.5_gradient_patched_74_run0012_iter0000,163407533703168.0,152868506042368.0,10539027660800.0,396449280.0,342512000.0,53937280.0
12,0,76,v2.5_1203,run0012_iter0000,v2.5_gradient_patched_76_run0012_iter0000,171159043702784.0,167420325003264.0,3738718699520.0,396837856.0,366196608.0,30641248.0
12,0,73,v2.5_1428,run0012_iter0000,v2.5_gradient_patched_73_run0012_iter0000,165171909623808.0,157634980216832.0,7536929406976.0,395755072.0,349962208.0,45792864.0
13,0,74,v2.5_0111,run0013_iter0000,v2.5_gradient_patched_74_run0013_iter0000,173471766151168.0,154192094167040.0,19279671984128.0,411722048.0,341919616.0,69802432.0
13,0,76,v2.5_1203,run0013_iter0000,v2.5_gradient_patched_76_run0013_iter0000,180016004464640.0,174023199686656.0,5992804777984.0,410342304.0,400141216.0,10201088.0
13,0,73,v2.5_1428,run0013_iter0000,v2.5_gradient_patched_73_run0013_iter0000,174121178628096.0,158044579168256.0,16076599459840.0,402054080.0,353699712.0,48354368.0
12,25,74,v2.5_0111,run0012_iter0025,v2.5_gradient_patched_74_run0012_iter0025,163619782262784.0,180878084931584.0,17258302668800.0,449622336.0,419075264.0,30547072.0
12,25,76,v2.5_1203,run0012_iter0025,v2.5_gradient_patched_76_run0012_iter0025,171871219744768.0,182322267684864.0,10451047940096.0,458228224.0,426227008.0,32001216.0
12,25,73,v2.5_1428,run0012_iter0025,v2.5_gradient_patched_73_run0012_iter0025,169624968626176.0,177005769261056.0,7380800634880.0,439464768.0,404296096.0,35168672.0
13,25,74,v2.5_0111,run0013_iter0025,v2.5_gradient_patched_74_run0013_iter0025,172662936567808.0,170040322162688.0,2622614405120.0,438682656.0,361387872.0,77294784.0
13,25,76,v2.5_1203,run0013_iter0025,v2.5_gradient_patched_76_run0013_iter0025,187959680696320.0,176096226050048.0,11863454646272.0,435370752.0,383919712.0,51451040.0
13,25,73,v2.5_1428,run0013_iter0025,v2.5_gradient_patched_73_run0013_iter0025,177217699053568.0,173542851215360.0,3674847838208.0,439550400.0,370205824.0,69344576.0
12,50,74,v2.5_0111,run0012_iter0050,v2.5_gradient_patched_74_run0012_iter0050,165313358331904.0,184932886380544.0,19619528048640.0,458274560.0,444936640.0,13337920.0
12,50,76,v2.5_1203,run0012_iter0050,v2.5_gradient_patched_76_run0012_iter0050,170099059195904.0,187061982199808.0,16962923003904.0,473952416.0,442196800.0,31755616.0
12,50,73,v2.5_1428,run0012_iter0050,v2.5_gradient_patched_73_run0012_iter0050,170917502124032.0,172480098467840.0,1562596343808.0,448526624.0,411128416.0,37398208.0
13,50,74,v2.5_0111,run0013_iter0050,v2.5_gradient_patched_74_run0013_iter0050,171842631368704.0,168644256464896.0,3198374903808.0,439249568.0,388603936.0,50645632.0
13,50,76,v2.5_1203,run0013_iter0050,v2.5_gradient_patched_76_run0013_iter0050,188956280881152.0,175712950550528.0,13243330330624.0,438623136.0,389724512.0,48898624.0
13,50,73,v2.5_1428,run0013_iter0050,v2.5_gradient_patched_73_run0013_iter0050,177219041230848.0,173646769291264.0,3572271939584.0,445815328.0,397932960.0,47882368.0
12,75,74,v2.5_0111,run0012_iter0075,v2.5_gradient_patched_74_run0012_iter0075,164008023818240.0,199408821993472.0,35400798175232.0,457910784.0,490339168.0,32428384.0
12,75,76,v2.5_1203,run0012_iter0075,v2.5_gradient_patched_76_run0012_iter0075,169082494124032.0,197376916586496.0,28294422462464.0,478272768.0,484293216.0,6020448.0
12,75,73,v2.5_1428,run0012_iter0075,v2.5_gradient_patched_73_run0012_iter0075,170906915700736.0,187869335388160.0,16962419687424.0,452899584.0,461935104.0,9035520.0
13,75,74,v2.5_0111,run0013_iter0075,v2.5_gradient_patched_74_run0013_iter0075,171784062107648.0,160960996179968.0,10823065927680.0,439635520.0,376778016.0,62857504.0
13,75,76,v2.5_1203,run0013_iter0075,v2.5_gradient_patched_76_run0013_iter0075,189566602444800.0,166149216010240.0,23417386434560.0,442275200.0,375431424.0,66843776.0
13,75,73,v2.5_1428,run0013_iter0075,v2.5_gradient_patched_73_run0013_iter0075,177511115784192.0,162240594444288.0,15270521339904.0,448919712.0,370479552.0,78440160.0
12,100,74,v2.5_0111,run0012_iter0100,v2.5_gradient_patched_74_run0012_iter0100,162705759535104.0,202099317014528.0,39393557479424.0,457814144.0,501143840.0,43329696.0
12,100,76,v2.5_1203,run0012_iter0100,v2.5_gradient_patched_76_run0012_iter0100,168146090590208.0,199120690085888.0,30974599495680.0,479583552.0,491028480.0,11444928.0
12,100,73,v2.5_1428,run0012_iter0100,v2.5_gradient_patched_73_run0012_iter0100,170134928883712.0,195924714323968.0,25789785440256.0,454964864.0,486921664.0,31956800.0
13,100,74,v2.5_0111,run0013_iter0100,v2.5_gradient_patched_74_run0013_iter0100,171161593839616.0,134100220379136.0,37061373460480.0,440964544.0,284859456.0,156105088.0
13,100,76,v2.5_1203,run0013_iter0100,v2.5_gradient_patched_76_run0013_iter0100,189473019133952.0,140231118422016.0,49241900711936.0,444179648.0,289677952.0,154501696.0
13,100,73,v2.5_1428,run0013_iter0100,v2.5_gradient_patched_73_run0013_iter0100,176854220668928.0,133592743149568.0,43261477519360.0,453090752.0,276338752.0,176752000.0
12,125,74,v2.5_0111,run0012_iter0125,v2.5_gradient_patched_74_run0012_iter0125,161044261502976.0,199262256234496.0,38217994731520.0,459873600.0,489680384.0,29806784.0
12,125,76,v2.5_1203,run0012_iter0125,v2.5_gradient_patched_76_run0012_iter0125,167322346061824.0,197135341453312.0,29812995391488.0,479608960.0,482700704.0,3091744.0
12,125,73,v2.5_1428,run0012_iter0125,v2.5_gradient_patched_73_run0012_iter0125,169289541746688.0,193217106542592.0,23927564795904.0,456195456.0,476083840.0,19888384.0
13,125,74,v2.5_0111,run0013_iter0125,v2.5_gradient_patched_74_run0013_iter0125,170307214114816.0,120712010399744.0,49595203715072.0,442231456.0,242220304.0,200011152.0
13,125,76,v2.5_1203,run0013_iter0125,v2.5_gradient_patched_76_run0013_iter0125,188612213735424.0,126582400221184.0,62029813514240.0,444943232.0,247778816.0,197164416.0
13,125,73,v2.5_1428,run0013_iter0125,v2.5_gradient_patched_73_run0013_iter0125,175169821736960.0,121891817783296.0,53278003953664.0,454537952.0,238241840.0,216296112.0
12,150,74,v2.5_0111,run0012_iter0150,v2.5_gradient_patched_74_run0012_iter0150,161411648978944.0,192726003875840.0,31314354896896.0,460696544.0,461347104.0,650560.0
12,150,76,v2.5_1203,run0012_iter0150,v2.5_gradient_patched_76_run0012_iter0150,167781421023232.0,195661446250496.0,27880025227264.0,479758880.0,468692320.0,11066560.0
12,150,73,v2.5_1428,run0012_iter0150,v2.5_gradient_patched_73_run0012_iter0150,169262429765632.0,191648604618752.0,22386174853120.0,457426144.0,460118176.0,2692032.0
13,150,74,v2.5_0111,run0013_iter0150,v2.5_gradient_patched_74_run0013_iter0150,170562143911936.0,124524599181312.0,46037544730624.0,443925664.0,252245216.0,191680448.0
13,150,76,v2.5_1203,run0013_iter0150,v2.5_gradient_patched_76_run0013_iter0150,188303361966080.0,126365856694272.0,61937505271808.0,444640416.0,241727056.0,202913360.0
13,150,73,v2.5_1428,run0013_iter0150,v2.5_gradient_patched_73_run0013_iter0150,174548108443648.0,124303836184576.0,50244272259072.0,454626496.0,241502832.0,213123664.0
12,175,74,v2.5_0111,run0012_iter0175,v2.5_gradient_patched_74_run0012_iter0175,161018139377664.0,193634339127296.0,32616199749632.0,462108992.0,456536512.0,5572480.0
12,175,76,v2.5_1203,run0012_iter0175,v2.5_gradient_patched_76_run0012_iter0175,167614873600000.0,193241299288064.0,25626425688064.0,479750816.0,448281920.0,31468896.0
12,175,73,v2.5_1428,run0012_iter0175,v2.5_gradient_patched_73_run0012_iter0175,169016609996800.0,191022529249280.0,22005919252480.0,458189504.0,442913824.0,15275680.0
13,175,74,v2.5_0111,run0013_iter0175,v2.5_gradient_patched_74_run0013_iter0175,170628632018944.0,127086966603776.0,43541665415168.0,444171072.0,253054496.0,191116576.0
13,175,76,v2.5_1203,run0013_iter0175,v2.5_gradient_patched_76_run0013_iter0175,188121027182592.0,125628481273856.0,62492545908736.0,444656832.0,237336800.0,207320032.0
13,175,73,v2.5_1428,run0013_iter0175,v2.5_gradient_patched_73_run0013_iter0175,174236236775424.0,125231926607872.0,49004310167552.0,454715616.0,242981376.0,211734240.0
12,200,74,v2.5_0111,run0012_iter0200,v2.5_gradient_patched_74_run0012_iter0200,158671006859264.0,191117555400704.0,32446548541440.0,466017536.0,443767776.0,22249760.0
12,200,76,v2.5_1203,run0012_iter0200,v2.5_gradient_patched_76_run0012_iter0200,166605841498112.0,192040772042752.0,25434930544640.0,479274528.0,440060640.0,39213888.0
12,200,73,v2.5_1428,run0012_iter0200,v2.5_gradient_patched_73_run0012_iter0200,168484654809088.0,191522909716480.0,23038254907392.0,459129760.0,448069664.0,11060096.0
13,200,74,v2.5_0111,run0013_iter0200,v2.5_gradient_patched_74_run0013_iter0200,170749293756416.0,127062312484864.0,43686981271552.0,444009664.0,252905936.0,191103728.0
13,200,76,v2.5_1203,run0013_iter0200,v2.5_gradient_patched_76_run0013_iter0200,188000650657792.0,125905011736576.0,62095638921216.0,444736192.0,240074720.0,204661472.0
13,200,73,v2.5_1428,run0013_iter0200,v2.5_gradient_patched_73_run0013_iter0200,174144331186176.0,125728867745792.0,48415463440384.0,455058528.0,245180352.0,209878176.0
14,0,74,v2.5_0111,run0014_iter0000,v2.5_gradient_patched_74_run0014_iter0000,177430853582848.0,185233131438080.0,7802277855232.0,417114592.0,443418464.0,26303872.0
14,0,76,v2.5_1203,run0014_iter0000,v2.5_gradient_patched_76_run0014_iter0000,182208518160384.0,183093851848704.0,885333688320.0,435009728.0,434547072.0,462656.0
14,0,73,v2.5_1428,run0014_iter0000,v2.5_gradient_patched_73_run0014_iter0000,179413819850752.0,181340884434944.0,1927064584192.0,432322208.0,430399680.0,1922528.0
15,0,74,v2.5_0111,run0015_iter0000,v2.5_gradient_patched_74_run0015_iter0000,174154196189184.0,172090011418624.0,2064184770560.0,421984256.0,396703808.0,25280448.0
15,0,76,v2.5_1203,run0015_iter0000,v2.5_gradient_patched_76_run0015_iter0000,169464695881728.0,173833617145856.0,4368921264128.0,384056032.0,391536992.0,7480960.0
15,0,73,v2.5_1428,run0015_iter0000,v2.5_gradient_patched_73_run0015_iter0000,162603334631424.0,172301337231360.0,9698002599936.0,430310336.0,387949088.0,42361248.0
14,25,74,v2.5_0111,run0014_iter0025,v2.5_gradient_patched_74_run0014_iter0025,178428007415808.0,193674319233024.0,15246311817216.0,434983424.0,464734848.0,29751424.0
14,25,76,v2.5_1203,run0014_iter0025,v2.5_gradient_patched_76_run0014_iter0025,187747885121536.0,190638884651008.0,2890999529472.0,452930240.0,454083584.0,1153344.0
14,25,73,v2.5_1428,run0014_iter0025,v2.5_gradient_patched_73_run0014_iter0025,176149929918464.0,191470682243072.0,15320752324608.0,473934144.0,454799104.0,19135040.0
15,25,74,v2.5_0111,run0015_iter0025,v2.5_gradient_patched_74_run0015_iter0025,168988910813184.0,184499329564672.0,15510418751488.0,431922144.0,415580448.0,16341696.0
15,25,76,v2.5_1203,run0015_iter0025,v2.5_gradient_patched_76_run0015_iter0025,169029545230336.0,192751505244160.0,23721960013824.0,451920704.0,455714624.0,3793920.0
15,25,73,v2.5_1428,run0015_iter0025,v2.5_gradient_patched_73_run0015_iter0025,155658573840384.0,185846976217088.0,30188402376704.0,471163808.0,424757792.0,46406016.0
14,50,74,v2.5_0111,run0014_iter0050,v2.5_gradient_patched_74_run0014_iter0050,174917861507072.0,181321573859328.0,6403712352256.0,442073408.0,451310432.0,9237024.0
14,50,76,v2.5_1203,run0014_iter0050,v2.5_gradient_patched_76_run0014_iter0050,186995963854848.0,190121877962752.0,3125914107904.0,457386400.0,456028352.0,1358048.0
14,50,73,v2.5_1428,run0014_iter0050,v2.5_gradient_patched_73_run0014_iter0050,174521852100608.0,190377495625728.0,15855643525120.0,474007136.0,461752192.0,12254944.0
15,50,74,v2.5_0111,run0015_iter0050,v2.5_gradient_patched_74_run0015_iter0050,168228030513152.0,188150085320704.0,19922054807552.0,438630720.0,425917280.0,12713440.0
15,50,76,v2.5_1203,run0015_iter0050,v2.5_gradient_patched_76_run0015_iter0050,170264012783616.0,191848370929664.0,21584358146048.0,462002240.0,445821888.0,16180352.0
15,50,73,v2.5_1428,run0015_iter0050,v2.5_gradient_patched_73_run0015_iter0050,156251866529792.0,189338734297088.0,33086867767296.0,475021152.0,432662208.0,42358944.0
14,75,74,v2.5_0111,run0014_iter0075,v2.5_gradient_patched_74_run0014_iter0075,173085386866688.0,182114867740672.0,9029480873984.0,444228064.0,458016608.0,13788544.0
14,75,76,v2.5_1203,run0014_iter0075,v2.5_gradient_patched_76_run0014_iter0075,186414297776128.0,190933106688000.0,4518808911872.0,458614560.0,459506944.0,892384.0
14,75,73,v2.5_1428,run0014_iter0075,v2.5_gradient_patched_73_run0014_iter0075,173451163729920.0,189721170935808.0,16270007205888.0,473651328.0,463564608.0,10086720.0
15,75,74,v2.5_0111,run0015_iter0075,v2.5_gradient_patched_74_run0015_iter0075,166421325676544.0,186662667681792.0,20241342005248.0,442938656.0,448204640.0,5265984.0
15,75,76,v2.5_1203,run0015_iter0075,v2.5_gradient_patched_76_run0015_iter0075,170773587165184.0,197474660646912.0,26701073481728.0,466030368.0,472314240.0,6283872.0
15,75,73,v2.5_1428,run0015_iter0075,v2.5_gradient_patched_73_run0015_iter0075,155795928907776.0,191092305690624.0,35296376782848.0,476439488.0,452023744.0,24415744.0
14,100,74,v2.5_0111,run0014_iter0100,v2.5_gradient_patched_74_run0014_iter0100,173214168776704.0,171211808047104.0,2002360729600.0,445335872.0,427644896.0,17690976.0
14,100,76,v2.5_1203,run0014_iter0100,v2.5_gradient_patched_76_run0014_iter0100,186519893573632.0,189092646092800.0,2572752519168.0,458459808.0,455361728.0,3098080.0
14,100,73,v2.5_1428,run0014_iter0100,v2.5_gradient_patched_73_run0014_iter0100,174059589468160.0,180646441910272.0,6586852442112.0,474470720.0,444629888.0,29840832.0
15,100,74,v2.5_0111,run0015_iter0100,v2.5_gradient_patched_74_run0015_iter0100,165969750130688.0,170360045568000.0,4390295437312.0,444358816.0,415844320.0,28514496.0
15,100,76,v2.5_1203,run0015_iter0100,v2.5_gradient_patched_76_run0015_iter0100,171225380814848.0,195261628416000.0,24036247601152.0,469302528.0,472668032.0,3365504.0
15,100,73,v2.5_1428,run0015_iter0100,v2.5_gradient_patched_73_run0015_iter0100,155390406819840.0,176754865995776.0,21364459175936.0,476536896.0,424885088.0,51651808.0
14,125,74,v2.5_0111,run0014_iter0125,v2.5_gradient_patched_74_run0014_iter0125,173499951874048.0,166564787650560.0,6935164223488.0,445567008.0,412121952.0,33445056.0
14,125,76,v2.5_1203,run0014_iter0125,v2.5_gradient_patched_76_run0014_iter0125,186416814358528.0,185930962960384.0,485851398144.0,458581120.0,444077376.0,14503744.0
14,125,73,v2.5_1428,run0014_iter0125,v2.5_gradient_patched_73_run0014_iter0125,174355120128000.0,174320089300992.0,35030827008.0,474369472.0,421340128.0,53029344.0
15,125,74,v2.5_0111,run0015_iter0125,v2.5_gradient_patched_74_run0015_iter0125,165915844935680.0,170733590282240.0,4817745346560.0,445566880.0,408051776.0,37515104.0
15,125,76,v2.5_1203,run0015_iter0125,v2.5_gradient_patched_76_run0015_iter0125,170904248123392.0,191633136025600.0,20728887902208.0,472922368.0,453905120.0,19017248.0
15,125,73,v2.5_1428,run0015_iter0125,v2.5_gradient_patched_73_run0015_iter0125,155870520410112.0,174762756145152.0,18892235735040.0,475902624.0,418472288.0,57430336.0
14,150,74,v2.5_0111,run0014_iter0150,v2.5_gradient_patched_74_run0014_iter0150,173563000651776.0,169893672517632.0,3669328134144.0,445602688.0,418019680.0,27583008.0
14,150,76,v2.5_1203,run0014_iter0150,v2.5_gradient_patched_76_run0014_iter0150,185722187284480.0,185043850887168.0,678336397312.0,458577440.0,443657184.0,14920256.0
14,150,73,v2.5_1428,run0014_iter0150,v2.5_gradient_patched_73_run0014_iter0150,173740822364160.0,172976938942464.0,763883421696.0,475605888.0,418652448.0,56953440.0
15,150,74,v2.5_0111,run0015_iter0150,v2.5_gradient_patched_74_run0015_iter0150,166495464194048.0,170651935571968.0,4156471377920.0,445499040.0,417544544.0,27954496.0
15,150,76,v2.5_1203,run0015_iter0150,v2.5_gradient_patched_76_run0015_iter0150,171793021140992.0,194995290112000.0,23202268971008.0,474104352.0,472998432.0,1105920.0
15,150,73,v2.5_1428,run0015_iter0150,v2.5_gradient_patched_73_run0015_iter0150,156261966413824.0,177278868783104.0,21016902369280.0,476484000.0,434134496.0,42349504.0
14,175,74,v2.5_0111,run0014_iter0175,v2.5_gradient_patched_74_run0014_iter0175,173307903082496.0,162045357981696.0,11262545100800.0,446275840.0,406868768.0,39407072.0
14,175,76,v2.5_1203,run0014_iter0175,v2.5_gradient_patched_76_run0014_iter0175,185326748303360.0,185206254338048.0,120493965312.0,458612128.0,448157728.0,10454400.0
14,175,73,v2.5_1428,run0014_iter0175,v2.5_gradient_patched_73_run0014_iter0175,173227775098880.0,173119176179712.0,108598919168.0,475767040.0,426449472.0,49317568.0
15,175,74,v2.5_0111,run0015_iter0175,v2.5_gradient_patched_74_run0015_iter0175,166872532123648.0,175705149145088.0,8832617021440.0,445003264.0,432776384.0,12226880.0
15,175,76,v2.5_1203,run0015_iter0175,v2.5_gradient_patched_76_run0015_iter0175,172830155079680.0,195623865286656.0,22793710206976.0,474693184.0,476143392.0,1450208.0
15,175,73,v2.5_1428,run0015_iter0175,v2.5_gradient_patched_73_run0015_iter0175,156831888441344.0,178508101844992.0,21676213403648.0,476981568.0,436176896.0,40804672.0
14,200,74,v2.5_0111,run0014_iter0200,v2.5_gradient_patched_74_run0014_iter0200,173233781342208.0,173390665089024.0,156883746816.0,447817760.0,449908608.0,2090848.0
14,200,76,v2.5_1203,run0014_iter0200,v2.5_gradient_patched_76_run0014_iter0200,184812409192448.0,190105906053120.0,5293496860672.0,459143744.0,470221280.0,11077536.0
14,200,73,v2.5_1428,run0014_iter0200,v2.5_gradient_patched_73_run0014_iter0200,173591622582272.0,190331224064000.0,16739601481728.0,475741216.0,480092576.0,4351360.0
15,200,74,v2.5_0111,run0015_iter0200,v2.5_gradient_patched_74_run0015_iter0200,166974420156416.0,178180107272192.0,11205687115776.0,444850304.0,442179904.0,2670400.0
15,200,76,v2.5_1203,run0015_iter0200,v2.5_gradient_patched_76_run0015_iter0200,173354711515136.0,197135073017856.0,23780361502720.0,475085504.0,484467200.0,9381696.0
15,200,73,v2.5_1428,run0015_iter0200,v2.5_gradient_patched_73_run0015_iter0200,157233082007552.0,179163302461440.0,21930220453888.0,477249600.0,440575808.0,36673792.0
16,0,74,v2.5_0111,run0016_iter0000,v2.5_gradient_patched_74_run0016_iter0000,165564798468096.0,162730271047680.0,2834527420416.0,382060064.0,350428480.0,31631584.0
16,0,76,v2.5_1203,run0016_iter0000,v2.5_gradient_patched_76_run0016_iter0000,172230537379840.0,160065763934208.0,12164773445632.0,390428320.0,339985248.0,50443072.0
16,0,73,v2.5_1428,run0016_iter0000,v2.5_gradient_patched_73_run0016_iter0000,169779855884288.0,155942092013568.0,13837763870720.0,389093664.0,335044608.0,54049056.0
17,0,74,v2.5_0111,run0017_iter0000,v2.5_gradient_patched_74_run0017_iter0000,173936729915392.0,155929341329408.0,18007388585984.0,400306208.0,322637984.0,77668224.0
17,0,76,v2.5_1203,run0017_iter0000,v2.5_gradient_patched_76_run0017_iter0000,171046233702400.0,156898829533184.0,14147404169216.0,387553824.0,328961696.0,58592128.0
17,0,73,v2.5_1428,run0017_iter0000,v2.5_gradient_patched_73_run0017_iter0000,171676889251840.0,153503691440128.0,18173197811712.0,378330848.0,310573344.0,67757504.0
16,25,74,v2.5_0111,run0016_iter0025,v2.5_gradient_patched_74_run0016_iter0025,167575463919616.0,192257533673472.0,24682069753856.0,438636064.0,474335936.0,35699872.0
16,25,76,v2.5_1203,run0016_iter0025,v2.5_gradient_patched_76_run0016_iter0025,188407615586304.0,192152642519040.0,3745026932736.0,451321184.0,469659744.0,18338560.0
16,25,73,v2.5_1428,run0016_iter0025,v2.5_gradient_patched_73_run0016_iter0025,178468054630400.0,188954217283584.0,10486162653184.0,438078912.0,459625664.0,21546752.0
17,25,74,v2.5_0111,run0017_iter0025,v2.5_gradient_patched_74_run0017_iter0025,180232262778880.0,184714681909248.0,4482419130368.0,445303840.0,435303072.0,10000768.0
17,25,76,v2.5_1203,run0017_iter0025,v2.5_gradient_patched_76_run0017_iter0025,189188259446784.0,181581033504768.0,7607225942016.0,458454368.0,420077952.0,38376416.0
17,25,73,v2.5_1428,run0017_iter0025,v2.5_gradient_patched_73_run0017_iter0025,182314617274368.0,181447503642624.0,867113631744.0,457893696.0,420515616.0,37378080.0
16,50,74,v2.5_0111,run0016_iter0050,v2.5_gradient_patched_74_run0016_iter0050,165424490610688.0,181452637470720.0,16028146860032.0,445979840.0,422212832.0,23767008.0
16,50,76,v2.5_1203,run0016_iter0050,v2.5_gradient_patched_76_run0016_iter0050,189113282068480.0,180423187496960.0,8690094571520.0,464997184.0,417593984.0,47403200.0
16,50,73,v2.5_1428,run0016_iter0050,v2.5_gradient_patched_73_run0016_iter0050,179673682149376.0,180839849656320.0,1166167506944.0,455207424.0,414685824.0,40521600.0
17,50,74,v2.5_0111,run0017_iter0050,v2.5_gradient_patched_74_run0017_iter0050,178156283625472.0,176353001340928.0,1803282284544.0,450619968.0,397019840.0,53600128.0
17,50,76,v2.5_1203,run0017_iter0050,v2.5_gradient_patched_76_run0017_iter0050,189970899795968.0,184928641744896.0,5042258051072.0,470916864.0,415348448.0,55568416.0
17,50,73,v2.5_1428,run0017_iter0050,v2.5_gradient_patched_73_run0017_iter0050,180816009232384.0,186911339577344.0,6095330344960.0,470537504.0,423133760.0,47403744.0
16,75,74,v2.5_0111,run0016_iter0075,v2.5_gradient_patched_74_run0016_iter0075,160733362913280.0,153137159602176.0,7596203311104.0,454706240.0,363829280.0,90876960.0
16,75,76,v2.5_1203,run0016_iter0075,v2.5_gradient_patched_76_run0016_iter0075,187488794574848.0,182267372634112.0,5221421940736.0,471884768.0,425917856.0,45966912.0
16,75,73,v2.5_1428,run0016_iter0075,v2.5_gradient_patched_73_run0016_iter0075,179724919767040.0,171175284047872.0,8549635719168.0,466215552.0,399847232.0,66368320.0
17,75,74,v2.5_0111,run0017_iter0075,v2.5_gradient_patched_74_run0017_iter0075,173793888698368.0,168137349660672.0,5656539037696.0,453129664.0,406106048.0,47023616.0
17,75,76,v2.5_1203,run0017_iter0075,v2.5_gradient_patched_76_run0017_iter0075,188563140378624.0,166324437254144.0,22238703124480.0,477018880.0,398503456.0,78515424.0
17,75,73,v2.5_1428,run0017_iter0075,v2.5_gradient_patched_73_run0017_iter0075,179141055873024.0,167964175237120.0,11176880635904.0,473923200.0,404347584.0,69575616.0
16,100,74,v2.5_0111,run0016_iter0100,v2.5_gradient_patched_74_run0016_iter0100,160266838867968.0,146561799553024.0,13705039314944.0,457906592.0,358633504.0,99273088.0
16,100,76,v2.5_1203,run0016_iter0100,v2.5_gradient_patched_76_run0016_iter0100,186380877561856.0,169213574512640.0,17167303049216.0,474003456.0,404848320.0,69155136.0
16,100,73,v2.5_1428,run0016_iter0100,v2.5_gradient_patched_73_run0016_iter0100,179305657139200.0,158062144913408.0,21243512225792.0,469503328.0,383571360.0,85931968.0
17,100,74,v2.5_0111,run0017_iter0100,v2.5_gradient_patched_74_run0017_iter0100,172585039953920.0,190266329792512.0,17681289838592.0,455726080.0,437875232.0,17850848.0
17,100,76,v2.5_1203,run0017_iter0100,v2.5_gradient_patched_76_run0017_iter0100,188748092407808.0,189610290315264.0,862197907456.0,478792512.0,435850528.0,42941984.0
17,100,73,v2.5_1428,run0017_iter0100,v2.5_gradient_patched_73_run0017_iter0100,178889464741888.0,190721428553728.0,11831963811840.0,476103296.0,440759360.0,35343936.0
16,125,74,v2.5_0111,run0016_iter0125,v2.5_gradient_patched_74_run0016_iter0125,158993246846976.0,119710460936192.0,39282785910784.0,458731520.0,278210496.0,180521024.0
16,125,76,v2.5_1203,run0016_iter0125,v2.5_gradient_patched_76_run0016_iter0125,185728478740480.0,118709179908096.0,67019298832384.0,474743808.0,269893088.0,204850720.0
16,125,73,v2.5_1428,run0016_iter0125,v2.5_gradient_patched_73_run0016_iter0125,178849887289344.0,121581741277184.0,57268146012160.0,472050816.0,275823168.0,196227648.0
17,125,74,v2.5_0111,run0017_iter0125,v2.5_gradient_patched_74_run0017_iter0125,171346126438400.0,165871049768960.0,5475076669440.0,457644672.0,369645696.0,87998976.0
17,125,76,v2.5_1203,run0017_iter0125,v2.5_gradient_patched_76_run0017_iter0125,188653418577920.0,180021322842112.0,8632095735808.0,480858400.0,397965088.0,82893312.0
17,125,73,v2.5_1428,run0017_iter0125,v2.5_gradient_patched_73_run0017_iter0125,178671142830080.0,180642750922752.0,1971608092672.0,477613504.0,405977312.0,71636192.0
16,150,74,v2.5_0111,run0016_iter0150,v2.5_gradient_patched_74_run0016_iter0150,157651002458112.0,106747930869760.0,50903071588352.0,458951392.0,234370288.0,224581104.0
16,150,76,v2.5_1203,run0016_iter0150,v2.5_gradient_patched_76_run0016_iter0150,185656286380032.0,103518039965696.0,82138246414336.0,475515616.0,224372640.0,251142976.0
16,150,73,v2.5_1428,run0016_iter0150,v2.5_gradient_patched_73_run0016_iter0150,178750398398464.0,110554270138368.0,68196128260096.0,473967872.0,239423456.0,234544416.0
17,150,74,v2.5_0111,run0017_iter0150,v2.5_gradient_patched_74_run0017_iter0150,169240116068352.0,161342929502208.0,7897186566144.0,458898240.0,359785888.0,99112352.0
